"id_turma";"codigo_turma";"id_docente_interno";"id_docente_externo";"observacao";"id_componente_curricular";"nivel_ensino";"campus_turma";"local";"ano";"periodo";"data_inicio";"data_fim";"descricao_horario";"total_solicitacoes";"capacidade_aluno";"tipo";"distancia";"data_consolidacao";"agrupadora";"id_turma_agrupadora";"qtd_aulas_lancadas";"situacao_turma";"convenio";"modalidade_participantes";
"1217226";"02A";"5755763";"";"";"21812";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia sala 7B5 e Lab de Imunologia";"2014";"1";"2014-01-27";"2014-06-14";"35N123";"7";"8";"REGULAR";"f";"2014-06-20 18:22:13.819";"f";"1217225";"111";"CONSOLIDADA";"";"Presencial";
"1217226";"02A";"21848";"";"";"21812";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia sala 7B5 e Lab de Imunologia";"2014";"1";"2014-01-27";"2014-06-14";"35N123";"7";"8";"REGULAR";"f";"2014-06-20 18:22:13.819";"f";"1217225";"111";"CONSOLIDADA";"";"Presencial";
"1217226";"02A";"26522";"";"";"21812";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia sala 7B5 e Lab de Imunologia";"2014";"1";"2014-01-27";"2014-06-14";"35N123";"7";"8";"REGULAR";"f";"2014-06-20 18:22:13.819";"f";"1217225";"111";"CONSOLIDADA";"";"Presencial";
"1217228";"05A";"5756367";"";"";"20984";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia sala 7B5";"2014";"1";"2014-01-27";"2014-06-14";"2N34 5N1234";"26";"17";"REGULAR";"f";"2014-06-18 14:31:32.048";"f";"1225991";"102";"CONSOLIDADA";"";"Presencial";
"1217228";"05A";"5752003";"";"";"20984";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia sala 7B5";"2014";"1";"2014-01-27";"2014-06-14";"2N34 5N1234";"26";"17";"REGULAR";"f";"2014-06-18 14:31:32.048";"f";"1225991";"102";"CONSOLIDADA";"";"Presencial";
"1217228";"05A";"26416";"";"";"20984";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia sala 7B5";"2014";"1";"2014-01-27";"2014-06-14";"2N34 5N1234";"26";"17";"REGULAR";"f";"2014-06-18 14:31:32.048";"f";"1225991";"102";"CONSOLIDADA";"";"Presencial";
"1217230";"02A";"5752003";"";"";"20984";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia sala 7B5";"2014";"1";"2014-01-27";"2014-06-14";"2N34 4N1234";"22";"17";"REGULAR";"f";"2014-06-18 14:27:48.297";"f";"1217229";"102";"CONSOLIDADA";"";"Presencial";
"1217230";"02A";"26416";"";"";"20984";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia sala 7B5";"2014";"1";"2014-01-27";"2014-06-14";"2N34 4N1234";"22";"17";"REGULAR";"f";"2014-06-18 14:27:48.297";"f";"1217229";"102";"CONSOLIDADA";"";"Presencial";
"1217230";"02A";"5756367";"";"";"20984";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia sala 7B5";"2014";"1";"2014-01-27";"2014-06-14";"2N34 4N1234";"22";"17";"REGULAR";"f";"2014-06-18 14:27:48.297";"f";"1217229";"102";"CONSOLIDADA";"";"Presencial";
"1217231";"02";"5755887";"";"";"25526";"GRADUAÇÃO";"Campus Central";"3A1";"2014";"1";"2014-01-27";"2014-06-14";"35N34";"37";"38";"REGULAR";"f";"2014-06-15 10:03:01.391";"f";"";"66";"CONSOLIDADA";"";"Presencial";
"1217232";"01";"5751827";"";"";"41805";"GRADUAÇÃO";"Campus Central";"4B4";"2014";"1";"2014-01-27";"2014-06-14";"2T3456";"9";"20";"REGULAR";"f";"2014-06-10 13:05:09.965";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"1217234";"01A";"5753084";"";"";"2054902";"GRADUAÇÃO";"Campus Central";"Sala de Aula de Física - CB Piso Superior";"2014";"1";"2014-01-27";"2014-06-14";"24T12";"21";"24";"REGULAR";"f";"2014-06-10 12:08:29.28";"f";"1217233";"72";"CONSOLIDADA";"";"Presencial";
"1217234";"01A";"5753652";"";"";"2054902";"GRADUAÇÃO";"Campus Central";"Sala de Aula de Física - CB Piso Superior";"2014";"1";"2014-01-27";"2014-06-14";"24T12";"21";"24";"REGULAR";"f";"2014-06-10 12:08:29.28";"f";"1217233";"72";"CONSOLIDADA";"";"Presencial";
"1217236";"02A";"5753084";"";"";"2054902";"GRADUAÇÃO";"Campus Central";"Sala de Aula de Física - CB Piso Superior";"2014";"1";"2014-01-27";"2014-06-14";"24N34";"28";"35";"REGULAR";"f";"2014-06-10 12:29:31.515";"f";"1217235";"72";"CONSOLIDADA";"";"Presencial";
"1217236";"02A";"5753652";"";"";"2054902";"GRADUAÇÃO";"Campus Central";"Sala de Aula de Física - CB Piso Superior";"2014";"1";"2014-01-27";"2014-06-14";"24N34";"28";"35";"REGULAR";"f";"2014-06-10 12:29:31.515";"f";"1217235";"72";"CONSOLIDADA";"";"Presencial";
"1217237";"01";"23840";"";"";"25798";"GRADUAÇÃO";"Campus Central";"3F5";"2014";"1";"2014-01-27";"2014-06-14";"35M34";"18";"40";"REGULAR";"f";"2014-06-24 10:31:02.263";"f";"";"74";"CONSOLIDADA";"";"Presencial";
"1217238";"02";"23840";"";"";"25798";"GRADUAÇÃO";"Campus Central";"3F3";"2014";"1";"2014-01-27";"2014-06-14";"35T34";"15";"31";"REGULAR";"f";"2014-06-24 10:59:18.509";"f";"";"74";"CONSOLIDADA";"";"Presencial";
"1217239";"01";"5753597";"";"";"25799";"GRADUAÇÃO";"Campus Central";"LAB I";"2014";"1";"2014-01-27";"2014-06-14";"6M456";"17";"16";"REGULAR";"f";"2014-06-18 12:05:34.98";"f";"";"51";"CONSOLIDADA";"";"Presencial";
"1217240";"02";"5753012";"";"";"25799";"GRADUAÇÃO";"Campus Central";"LAB I";"2014";"1";"2014-01-27";"2014-06-14";"6M456";"13";"15";"REGULAR";"f";"2014-06-11 14:18:59.999";"f";"";"51";"CONSOLIDADA";"";"Presencial";
"1217241";"03";"5753012";"";"";"25799";"GRADUAÇÃO";"Campus Central";"LAB I";"2014";"1";"2014-01-27";"2014-06-14";"6T456";"6";"15";"REGULAR";"f";"2014-06-11 14:23:25.8";"f";"";"51";"CONSOLIDADA";"";"Presencial";
"1217242";"04";"5755035";"";"";"25799";"GRADUAÇÃO";"Campus Central";"LAB I";"2014";"1";"2014-01-27";"2014-06-14";"6T456";"9";"15";"REGULAR";"f";"2014-06-10 13:18:00.439";"f";"";"51";"CONSOLIDADA";"";"Presencial";
"1217243";"03";"";"102364708";"";"25798";"GRADUAÇÃO";"Campus Central";"3F6";"2014";"1";"2014-01-27";"2014-06-14";"35T56";"36";"55";"REGULAR";"f";"2014-06-14 16:16:58.068";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"1217244";"04";"22922";"";"";"25798";"GRADUAÇÃO";"Campus Central";"3E4";"2014";"1";"2014-01-27";"2014-06-14";"35N34";"32";"50";"REGULAR";"f";"2014-06-13 17:17:48.143";"f";"";"66";"CONSOLIDADA";"";"Presencial";
"1217244";"04";"5756471";"";"";"25798";"GRADUAÇÃO";"Campus Central";"3E4";"2014";"1";"2014-01-27";"2014-06-14";"35N34";"32";"50";"REGULAR";"f";"2014-06-13 17:17:48.143";"f";"";"66";"CONSOLIDADA";"";"Presencial";
"1217245";"01";"23840";"";"";"25797";"GRADUAÇÃO";"Campus Central";"3H9";"2014";"1";"2014-01-27";"2014-06-14";"2M12 4M34";"9";"51";"REGULAR";"f";"2014-06-25 09:38:44.316";"f";"";"74";"CONSOLIDADA";"";"Presencial";
"1217247";"01";"24337";"";"";"28215";"GRADUAÇÃO";"Campus Central";"3F5";"2014";"1";"2014-01-27";"2014-06-14";"246M12";"28";"45";"REGULAR";"f";"2014-06-20 15:40:04.748";"f";"";"112";"CONSOLIDADA";"";"Presencial";
"1217248";"01";"5756690";"";"";"24542";"GRADUAÇÃO";"Campus Central";"5G1";"2014";"1";"2014-01-27";"2014-06-14";"24N12";"57";"45";"REGULAR";"f";"2014-06-11 23:08:12.031";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"1217248";"01";"5756210";"";"";"24542";"GRADUAÇÃO";"Campus Central";"5G1";"2014";"1";"2014-01-27";"2014-06-14";"24N12";"57";"45";"REGULAR";"f";"2014-06-11 23:08:12.031";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"1217252";"01A";"26212";"";"";"25964";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia sala 7B5";"2014";"1";"2014-01-27";"2014-06-14";"2N34 3N234 4N1";"10";"13";"REGULAR";"f";"2014-06-16 16:19:20.787";"f";"1217251";"99";"CONSOLIDADA";"";"Presencial";
"1217252";"01A";"5755748";"";"";"25964";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia sala 7B5";"2014";"1";"2014-01-27";"2014-06-14";"2N34 3N234 4N1";"10";"13";"REGULAR";"f";"2014-06-16 16:19:20.787";"f";"1217251";"99";"CONSOLIDADA";"";"Presencial";
"1217252";"01A";"5753715";"";"";"25964";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia sala 7B5";"2014";"1";"2014-01-27";"2014-06-14";"2N34 3N234 4N1";"10";"13";"REGULAR";"f";"2014-06-16 16:19:20.787";"f";"1217251";"99";"CONSOLIDADA";"";"Presencial";
"1217252";"01A";"18780";"";"";"25964";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia sala 7B5";"2014";"1";"2014-01-27";"2014-06-14";"2N34 3N234 4N1";"10";"13";"REGULAR";"f";"2014-06-16 16:19:20.787";"f";"1217251";"99";"CONSOLIDADA";"";"Presencial";
"1217253";"01";"5752709";"";"";"2054966";"GRADUAÇÃO";"Campus Central";"Setor IV - SALA C5";"2014";"1";"2014-01-27";"2014-06-14";"24N12";"18";"25";"REGULAR";"f";"2014-06-13 21:05:44.442";"f";"";"66";"CONSOLIDADA";"";"Presencial";
"1217255";"02A";"5755748";"";"";"25964";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia sala 7B5";"2014";"1";"2014-01-27";"2014-06-14";"2N34 4N1234";"11";"13";"REGULAR";"f";"2014-06-16 16:30:04.45";"f";"1217254";"98";"CONSOLIDADA";"";"Presencial";
"1217255";"02A";"18780";"";"";"25964";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia sala 7B5";"2014";"1";"2014-01-27";"2014-06-14";"2N34 4N1234";"11";"13";"REGULAR";"f";"2014-06-16 16:30:04.45";"f";"1217254";"98";"CONSOLIDADA";"";"Presencial";
"1217255";"02A";"5753715";"";"";"25964";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia sala 7B5";"2014";"1";"2014-01-27";"2014-06-14";"2N34 4N1234";"11";"13";"REGULAR";"f";"2014-06-16 16:30:04.45";"f";"1217254";"98";"CONSOLIDADA";"";"Presencial";
"1217255";"02A";"26212";"";"";"25964";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia sala 7B5";"2014";"1";"2014-01-27";"2014-06-14";"2N34 4N1234";"11";"13";"REGULAR";"f";"2014-06-16 16:30:04.45";"f";"1217254";"98";"CONSOLIDADA";"";"Presencial";
"1217256";"01";"5753872";"";"";"2054967";"GRADUAÇÃO";"Campus Central";"LABTEX - BLOCO 19";"2014";"1";"2014-01-27";"2014-06-14";"24T34";"8";"15";"REGULAR";"f";"2014-06-12 21:15:45.756";"f";"";"77";"CONSOLIDADA";"";"Presencial";
"1217258";"03A";"26212";"";"";"25964";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia sala 7B5";"2014";"1";"2014-01-27";"2014-06-14";"2N34 4N1 5N234";"6";"13";"REGULAR";"f";"2014-06-16 16:34:50.105";"f";"1217257";"102";"CONSOLIDADA";"";"Presencial";
"1217258";"03A";"5755748";"";"";"25964";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia sala 7B5";"2014";"1";"2014-01-27";"2014-06-14";"2N34 4N1 5N234";"6";"13";"REGULAR";"f";"2014-06-16 16:34:50.105";"f";"1217257";"102";"CONSOLIDADA";"";"Presencial";
"1217258";"03A";"18780";"";"";"25964";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia sala 7B5";"2014";"1";"2014-01-27";"2014-06-14";"2N34 4N1 5N234";"6";"13";"REGULAR";"f";"2014-06-16 16:34:50.105";"f";"1217257";"102";"CONSOLIDADA";"";"Presencial";
"1217258";"03A";"5753715";"";"";"25964";"GRADUAÇÃO";"Campus Central";"Faculdade de Farmácia sala 7B5";"2014";"1";"2014-01-27";"2014-06-14";"2N34 4N1 5N234";"6";"13";"REGULAR";"f";"2014-06-16 16:34:50.105";"f";"1217257";"102";"CONSOLIDADA";"";"Presencial";
"1217259";"01";"5755981";"";"";"2055001";"GRADUAÇÃO";"Campus Central";"Setor IV - SALA 4B1";"2014";"1";"2014-01-27";"2014-06-14";"24N12";"10";"20";"REGULAR";"f";"2014-06-14 13:10:37.276";"f";"";"74";"CONSOLIDADA";"";"Presencial";
