"id_turma";"codigo_turma";"id_docente_interno";"id_docente_externo";"observacao";"id_componente_curricular";"nivel_ensino";"campus_turma";"local";"ano";"periodo";"data_inicio";"data_fim";"descricao_horario";"total_solicitacoes";"capacidade_aluno";"tipo";"distancia";"data_consolidacao";"agrupadora";"id_turma_agrupadora";"qtd_aulas_lancadas";"situacao_turma";"convenio";"modalidade_participantes";
"1151182";"02";"5752840";"";"";"2055459";"STRICTO SENSU";"";"Centro de pesquisa de Macaíba (IINN-ELS)";"2010";"1";"2010-03-01";"2010-07-09";"246M23";"";"10";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"1151183";"03";"5752802";"";"";"2055459";"STRICTO SENSU";"";"Centro de pesquisa de Macaíba (IINN-ELS)";"2010";"1";"2010-03-01";"2010-07-09";"247M23";"";"10";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"1151183";"03";"5752182";"";"";"2055459";"STRICTO SENSU";"";"Centro de pesquisa de Macaíba (IINN-ELS)";"2010";"1";"2010-03-01";"2010-07-09";"247M23";"";"10";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"1151184";"02";"5752840";"";"";"41209";"STRICTO SENSU";"";"Centro Pesquisa de Macaíba (IINN-ELS)";"2010";"1";"2010-03-01";"2010-07-09";"246M23";"";"10";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"1151184";"02";"5751852";"";"";"41209";"STRICTO SENSU";"";"Centro Pesquisa de Macaíba (IINN-ELS)";"2010";"1";"2010-03-01";"2010-07-09";"246M23";"";"10";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"1151185";"03";"5752182";"";"";"41209";"STRICTO SENSU";"";"Centro Pesquisa de Macaíba (IINN-ELS)";"2010";"1";"2010-03-01";"2010-07-09";"246M23";"";"10";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"1151185";"03";"5752802";"";"";"41209";"STRICTO SENSU";"";"Centro Pesquisa de Macaíba (IINN-ELS)";"2010";"1";"2010-03-01";"2010-07-09";"246M23";"";"10";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"1151186";"04";"5752840";"";"";"41209";"STRICTO SENSU";"";"Centro Pesquisa de Macaíba (IINN-ELS)";"2010";"1";"2010-03-01";"2010-07-09";"246M45";"";"10";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"1151186";"04";"5751852";"";"";"41209";"STRICTO SENSU";"";"Centro Pesquisa de Macaíba (IINN-ELS)";"2010";"1";"2010-03-01";"2010-07-09";"246M45";"";"10";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"1151187";"05";"5752650";"";"";"41209";"STRICTO SENSU";"";"Centro de Pesquisa de Macaiba (IINN-ELS)";"2010";"1";"2010-03-01";"2010-07-09";"246M45";"";"10";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"1151187";"05";"5751991";"";"";"41209";"STRICTO SENSU";"";"Centro de Pesquisa de Macaiba (IINN-ELS)";"2010";"1";"2010-03-01";"2010-07-09";"246M45";"";"10";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"1151188";"06";"5752840";"";"";"41209";"STRICTO SENSU";"";"Centro de Pesquisa de Macaiba (IINN-ELS)";"2010";"1";"2010-03-01";"2010-07-09";"246M45";"";"10";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"1151188";"06";"5751852";"";"";"41209";"STRICTO SENSU";"";"Centro de Pesquisa de Macaiba (IINN-ELS)";"2010";"1";"2010-03-01";"2010-07-09";"246M45";"";"10";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"1151189";"07";"5752182";"";"";"41209";"STRICTO SENSU";"";"Centro de Pesquisa de Macaiba (IINN-ELS)";"2010";"1";"2010-03-01";"2010-07-09";"246M45";"";"10";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"1151189";"07";"5752802";"";"";"41209";"STRICTO SENSU";"";"Centro de Pesquisa de Macaiba (IINN-ELS)";"2010";"1";"2010-03-01";"2010-07-09";"246M45";"";"10";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"1151190";"08";"5751991";"";"";"41209";"STRICTO SENSU";"";"Centro de Pesquisa de Macaiba (IINN-ELS)";"2010";"1";"2010-03-01";"2010-07-09";"246M45";"3";"10";"REGULAR";"f";"2010-06-23 10:13:04.864";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1151190";"08";"5752650";"";"";"41209";"STRICTO SENSU";"";"Centro de Pesquisa de Macaiba (IINN-ELS)";"2010";"1";"2010-03-01";"2010-07-09";"246M45";"3";"10";"REGULAR";"f";"2010-06-23 10:13:04.864";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1151191";"09";"5752840";"";"";"41209";"STRICTO SENSU";"";"Centro de Pesquisa de Macaiba (IINN-ELS)";"2010";"1";"2010-03-01";"2010-07-09";"246M45";"4";"10";"REGULAR";"f";"2010-06-29 01:39:24.342";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1151191";"09";"5751852";"";"";"41209";"STRICTO SENSU";"";"Centro de Pesquisa de Macaiba (IINN-ELS)";"2010";"1";"2010-03-01";"2010-07-09";"246M45";"4";"10";"REGULAR";"f";"2010-06-29 01:39:24.342";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1151192";"10";"5752802";"";"";"41209";"STRICTO SENSU";"";"Centro de Pesquisa de Macaiba (IINN-ELS)";"2010";"1";"2010-03-01";"2010-07-09";"246M45";"2";"10";"REGULAR";"f";"2010-06-28 20:53:25.587";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1151192";"10";"5752182";"";"";"41209";"STRICTO SENSU";"";"Centro de Pesquisa de Macaiba (IINN-ELS)";"2010";"1";"2010-03-01";"2010-07-09";"246M45";"2";"10";"REGULAR";"f";"2010-06-28 20:53:25.587";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1151193";"02";"22936";"";"Turma - Convêniio Dinter PPGCEM-IFBA";"37109";"STRICTO SENSU";"";"IFBA";"2010";"1";"2010-03-01";"2010-07-04";"5M23";"4";"35";"REGULAR";"f";"2010-06-30 09:31:11.539";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1151194";"01";"";"2305041";"";"41500";"STRICTO SENSU";"";"SETOR DE AULAS V - SALA F5";"2010";"1";"2010-02-22";"2010-07-07";"5T1";"16";"25";"REGULAR";"f";"2010-08-17 08:44:24.016";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1151200";"05";"17700";"";"";"23667";"GRADUAÇÃO";"Campus Central";"CCSA";"2010";"1";"2010-02-22";"2010-07-09";"7M1234";"";"1";"ENSINO INDIVIDUAL";"f";"2010-07-08 10:50:30.192";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1151200";"05";"18116";"";"";"23667";"GRADUAÇÃO";"Campus Central";"CCSA";"2010";"1";"2010-02-22";"2010-07-09";"7M1234";"";"1";"ENSINO INDIVIDUAL";"f";"2010-07-08 10:50:30.192";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1151201";"03";"24040";"";"";"23646";"GRADUAÇÃO";"Campus Central";"CCS";"2010";"1";"2010-02-22";"2010-07-09";"7M1234";"";"2";"ENSINO INDIVIDUAL";"f";"2010-07-05 17:33:28.776";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1151488";"T01";"";"2258552";"";"41501";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"2M23 2M45";"";"50";"REGULAR";"t";"2010-11-25 15:42:36.821";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151489";"T01";"";"2258552";"";"41502";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"2M23 2M45";"";"50";"REGULAR";"t";"2010-11-25 15:46:55.587";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151490";"T01";"";"2258552";"";"41503";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"2M23 2M45";"";"50";"REGULAR";"t";"2010-11-25 15:40:17.639";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151491";"T01";"";"2258552";"";"41504";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"2M23 2M45";"";"50";"REGULAR";"t";"2010-11-25 15:48:24.575";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151492";"T01";"";"2258552";"";"41505";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"2M23 2M45";"";"50";"REGULAR";"t";"2010-11-25 15:50:05.117";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151493";"T01";"";"2258552";"";"41506";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"2M23 2M45";"";"50";"REGULAR";"t";"2010-11-25 15:52:11.317";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151494";"T01";"";"2258552";"";"41507";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"2M23 2M45";"";"50";"REGULAR";"t";"2010-11-25 15:32:28.658";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151495";"T01";"";"2258552";"";"41508";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"2M23 2M45";"";"50";"REGULAR";"t";"2010-11-25 15:53:28.186";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151496";"T01";"";"2258552";"";"41509";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"2M23 2M45";"";"50";"REGULAR";"t";"2010-11-25 15:55:04.371";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151497";"T01";"";"2258552";"";"41510";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"2M23 2M45";"";"50";"REGULAR";"t";"2010-11-25 15:56:34.771";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151498";"T01";"";"2258552";"";"41511";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"2M23 2M45";"";"50";"REGULAR";"t";"2010-11-25 15:58:27.302";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151499";"T02";"";"2258676";"";"41501";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"2T23 2T45";"";"50";"REGULAR";"t";"2010-11-26 00:13:12.261";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151500";"T02";"";"2258676";"";"41502";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"2T23 2T45";"";"50";"REGULAR";"t";"2010-11-26 00:21:55.085";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151501";"T02";"";"2258676";"";"41503";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"2T23 2T45";"";"50";"REGULAR";"t";"2010-11-26 00:16:54.512";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151502";"T02";"";"2258676";"";"41504";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"2T23 2T45";"";"50";"REGULAR";"t";"2010-11-26 00:24:54.19";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151503";"T02";"";"2258676";"";"41505";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"2T23 2T45";"";"50";"REGULAR";"t";"2010-11-26 00:31:11.568";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151504";"T02";"";"2258676";"";"41506";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"2T23 2T45";"";"50";"REGULAR";"t";"2010-11-26 00:28:44.185";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151505";"T02";"";"2258676";"";"41507";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"2T23 2T45";"";"50";"REGULAR";"t";"2010-11-26 00:08:46.71";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151506";"T02";"";"2258676";"";"41508";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"2T23 2T45";"";"50";"REGULAR";"t";"2010-11-26 00:33:54.629";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151507";"T02";"";"2258676";"";"41509";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"2T23 2T45";"";"50";"REGULAR";"t";"2010-11-26 00:38:07.362";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151508";"T02";"";"2258676";"";"41510";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"2T23 2T45";"";"50";"REGULAR";"t";"2010-11-26 00:40:48.696";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151509";"T02";"";"2258676";"";"41511";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"2T23 2T45";"";"50";"REGULAR";"t";"2010-11-26 00:43:26.356";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151510";"T03";"";"84671167";"";"41501";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"2T6N1 2N234";"";"50";"REGULAR";"t";"2010-11-25 11:36:30.432";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151510";"T03";"";"2258520";"";"41501";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"2T6N1 2N234";"";"50";"REGULAR";"t";"2010-11-25 11:36:30.432";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151511";"T03";"";"2258520";"";"41502";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"2T6N1 2N234";"";"50";"REGULAR";"t";"2010-11-25 11:41:06.713";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151511";"T03";"";"84671167";"";"41502";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"2T6N1 2N234";"";"50";"REGULAR";"t";"2010-11-25 11:41:06.713";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151512";"T03";"";"2258520";"";"41503";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"2T6N1 2N234";"";"50";"REGULAR";"t";"2010-11-25 11:44:24.319";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151512";"T03";"";"84671167";"";"41503";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"2T6N1 2N234";"";"50";"REGULAR";"t";"2010-11-25 11:44:24.319";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151513";"T03";"";"84671167";"";"41504";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"2T6N1 2N234";"";"50";"REGULAR";"t";"2010-11-25 11:46:38.742";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151513";"T03";"";"2258520";"";"41504";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"2T6N1 2N234";"";"50";"REGULAR";"t";"2010-11-25 11:46:38.742";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151514";"T03";"";"2258520";"";"41505";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"2T6N1 2N234";"";"50";"REGULAR";"t";"2010-11-25 11:49:05.071";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151514";"T03";"";"84671167";"";"41505";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"2T6N1 2N234";"";"50";"REGULAR";"t";"2010-11-25 11:49:05.071";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151515";"T03";"";"84671167";"";"41506";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"2T6N1 2N234";"";"50";"REGULAR";"t";"2010-11-25 11:50:55.96";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151515";"T03";"";"2258520";"";"41506";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"2T6N1 2N234";"";"50";"REGULAR";"t";"2010-11-25 11:50:55.96";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151516";"T03";"";"84671167";"";"41507";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"2T6N1 2N234";"";"50";"REGULAR";"t";"2010-11-25 11:28:24.722";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151516";"T03";"";"2258520";"";"41507";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"2T6N1 2N234";"";"50";"REGULAR";"t";"2010-11-25 11:28:24.722";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151517";"T03";"";"84671167";"";"41508";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"2T6N1 2N234";"";"50";"REGULAR";"t";"2010-11-25 11:53:04.049";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151517";"T03";"";"2258520";"";"41508";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"2T6N1 2N234";"";"50";"REGULAR";"t";"2010-11-25 11:53:04.049";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151518";"T03";"";"2258520";"";"41509";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"2T6N1 2N234";"";"50";"REGULAR";"t";"2010-11-25 11:56:37.158";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151518";"T03";"";"84671167";"";"41509";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"2T6N1 2N234";"";"50";"REGULAR";"t";"2010-11-25 11:56:37.158";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151519";"T03";"";"84671167";"";"41510";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"2T6N1 2N234";"";"50";"REGULAR";"t";"2010-11-25 11:59:47.221";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151519";"T03";"";"2258520";"";"41510";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"2T6N1 2N234";"";"50";"REGULAR";"t";"2010-11-25 11:59:47.221";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151520";"T03";"";"84671167";"";"41511";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"2T6N1 2N234";"";"50";"REGULAR";"t";"2010-11-25 12:05:12.414";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151520";"T03";"";"2258520";"";"41511";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"2T6N1 2N234";"";"50";"REGULAR";"t";"2010-11-25 12:05:12.414";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151521";"T04";"";"2258622";"";"41501";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"3M23 3M45";"";"50";"REGULAR";"t";"2010-11-25 14:01:40.344";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151522";"T04";"";"2258622";"";"41502";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"3M23 3M45";"";"50";"REGULAR";"t";"2010-11-25 14:03:48.09";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151523";"T04";"";"2258622";"";"41503";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"3M23 3M45";"";"50";"REGULAR";"t";"2010-11-25 14:05:43.801";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151524";"T04";"";"2258622";"";"41504";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"3M23 3M45";"";"50";"REGULAR";"t";"2010-11-25 14:06:57.75";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151525";"T04";"";"2258622";"";"41505";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"3M23 3M45";"";"50";"REGULAR";"t";"2010-11-25 14:08:23.607";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151526";"T04";"";"2258622";"";"41506";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"3M23 3M45";"";"50";"REGULAR";"t";"2010-11-25 14:09:53.837";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151527";"T04";"";"2258622";"";"41507";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"3M23 3M45";"";"50";"REGULAR";"t";"2010-11-25 14:11:21.979";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151528";"T04";"";"2258622";"";"41508";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"3M23 3M45";"";"50";"REGULAR";"t";"2010-11-25 14:12:48.886";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151529";"T04";"";"2258622";"";"41509";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"3M23 3M45";"";"50";"REGULAR";"t";"2010-11-25 14:14:13.88";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151530";"T04";"";"2258622";"";"41510";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"3M23 3M45";"";"50";"REGULAR";"t";"2010-11-25 14:15:38.511";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151531";"T04";"";"2258622";"";"41511";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"3M23 3M45";"";"50";"REGULAR";"t";"2010-11-25 14:17:24.496";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151532";"T05";"";"51448273";"";"41501";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"3T23 3T45";"";"50";"REGULAR";"t";"2010-11-25 08:39:48.128";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1151532";"T05";"";"2258633";"";"41501";"TÉCNICO";"Campus Central";"CTI";"2010";"1";"2010-04-26";"2010-11-01";"3T23 3T45";"";"50";"REGULAR";"t";"2010-11-25 08:39:48.128";"f";"";"";"CONSOLIDADA";"";"A Distância";
