"id_turma";"codigo_turma";"id_docente_interno";"id_docente_externo";"observacao";"id_componente_curricular";"nivel_ensino";"campus_turma";"local";"ano";"periodo";"data_inicio";"data_fim";"descricao_horario";"total_solicitacoes";"capacidade_aluno";"tipo";"distancia";"data_consolidacao";"agrupadora";"id_turma_agrupadora";"qtd_aulas_lancadas";"situacao_turma";"convenio";"modalidade_participantes"
"1160111";"01";"";"5034601";"";"2035160";"LATO SENSU";"";"setor 5 A1";"2009";"2";"2009-12-15";"2009-12-19";"7M2345  3456N234";"";"50";"REGULAR";"f";"2010-10-21 11:13:55.578";"f";"";"";"CONSOLIDADA";"";"Presencial"
"1166282";"01";"17417";"";"";"26695";"GRADUAÇÃO";"Campus Central";"macau";"2009";"2";"2009-08-10";"2009-12-16";"5T56  5N1234";"";"60";"REGULAR";"f";"2011-03-04 10:37:54.127";"f";"";"";"CONSOLIDADA";"";"Presencial"
"1166284";"01";"17566";"";"";"25005";"GRADUAÇÃO";"Campus Central";"macau";"2009";"2";"2009-08-10";"2009-12-16";"4T56  4N1234";"";"60";"REGULAR";"f";"2011-03-16 18:20:14.079";"f";"";"";"CONSOLIDADA";"";"Presencial"
"1166285";"01";"18411";"";"";"26693";"GRADUAÇÃO";"Campus Central";"macau";"2009";"2";"2009-08-10";"2009-12-16";"6T56  6N1234";"";"60";"REGULAR";"f";"2011-03-05 10:33:21.041";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57483502";"01";"22824";"";"";"40320";"STRICTO SENSU";"";"SETOR II";"2009";"2";"2009-11-30";"2009-12-04";"2M3";"";"15";"REGULAR";"f";"2009-07-03 15:12:03.525";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57495315";"01";"";"7183734";"";"2037214";"LATO SENSU";"";"LAB";"2009";"2";"2009-07-09";"2009-07-11";"67M2345  67T3456  5N1234";"";"30";"REGULAR";"f";"";"f";"";"";"ABERTA";"";"Presencial"
"57495316";"01";"18643";"";"";"2037215";"LATO SENSU";"";"LAB";"2009";"2";"2009-08-06";"2009-08-08";"67M2345  67T3456  5N1234";"";"30";"REGULAR";"f";"";"f";"";"";"ABERTA";"";"Presencial"
"57506762";"01";"5751926";"";"";"2037839";"LATO SENSU";"";"SALA 19 DEART";"2009";"2";"2009-08-03";"2009-08-11";"7M2345  23456N1234";"";"50";"REGULAR";"f";"2009-12-18 10:41:40.309";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57506860";"01";"";"7756120";"";"2038107";"LATO SENSU";"";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"2009";"2";"2009-08-17";"2009-09-19";"7M2345  23456N1234";"";"50";"REGULAR";"f";"2009-11-24 11:46:06.952";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57506860";"01";"5752281";"";"";"2038107";"LATO SENSU";"";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"2009";"2";"2009-08-17";"2009-09-19";"7M2345  23456N1234";"";"50";"REGULAR";"f";"2009-11-24 11:46:06.952";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57522103";"01";"5751600";"";"REGISTRO 2009.1";"2045553";"TÉCNICO";"";"SALA 23 - ESCOLA DE ENFERMAGEM DE NATAL";"2009";"2";"2009-08-10";"2009-08-24";"2345M12345";"";"45";"REGULAR";"f";"2009-12-27 12:44:33.989";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57522103";"01";"24229";"";"REGISTRO 2009.1";"2045553";"TÉCNICO";"";"SALA 23 - ESCOLA DE ENFERMAGEM DE NATAL";"2009";"2";"2009-08-10";"2009-08-24";"2345M12345";"";"45";"REGULAR";"f";"2009-12-27 12:44:33.989";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57522659";"01";"23680";"";"";"2038351";"STRICTO SENSU";"";"UFRN";"2009";"2";"2009-08-01";"2009-08-30";"7N12";"";"10";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial"
"57522663";"01";"18517";"";"";"2036800";"STRICTO SENSU";"";"UFRN";"2009";"2";"2009-07-06";"2009-07-10";"234M5";"";"10";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial"
"57522667";"01";"";"243485";"";"2036801";"STRICTO SENSU";"";"UFRN";"2009";"2";"2009-07-06";"2009-07-10";"234M6";"";"10";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial"
"57522707";"01";"";"243485";"";"2036801";"STRICTO SENSU";"";"UFRN";"2009";"2";"2009-07-06";"2009-07-10";"7M123";"";"10";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial"
"57522801";"02";"";"243485";"";"2036801";"STRICTO SENSU";"";"UFRN";"2009";"2";"2009-07-06";"2009-07-10";"234M3";"";"10";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial"
"57522804";"05";"";"243485";"";"2036801";"STRICTO SENSU";"";"UFRN";"2009";"2";"2009-07-06";"2009-07-10";"234M6";"";"10";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial"
"57526255";"01";"2304092";"";"";"37381";"STRICTO SENSU";"";"Sala da Pós graduação em Psicobiologia";"2009";"2";"2009-07-13";"2009-07-23";"6T23";"";"10";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial"
"57527204";"01";"15562";"";"";"2042900";"LATO SENSU";"";"JOÃO CÂMARA";"2009";"2";"2009-07-18";"2009-08-22";"7M2345  7T2345";"";"53";"REGULAR";"f";"2010-09-09 09:36:01.723";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57527205";"01";"21795";"";"";"2042902";"LATO SENSU";"";"JOÃO CÂMARA";"2009";"2";"2009-09-19";"2009-10-24";"7M2345  7T2345";"";"53";"REGULAR";"f";"2011-01-20 16:56:25.71";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57527206";"01";"37484";"";"";"2042904";"LATO SENSU";"";"JOÃO CÂMARA";"2009";"2";"2009-11-07";"2009-11-28";"7M2345  7T2345";"";"53";"REGULAR";"f";"2010-08-03 11:41:26.757";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57528702";"01";"22886";"";"";"18815";"TÉCNICO";"";"MINI AUDITÓRIO";"2009";"2";"2009-08-10";"2009-12-16";"2T3456";"46";"60";"REGULAR";"f";"2009-12-17 15:05:47.044";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57528703";"01";"25965";"";"";"18773";"TÉCNICO";"";"SALA 21";"2009";"2";"2009-08-10";"2009-12-16";"3T12";"25";"40";"REGULAR";"f";"2009-12-08 09:44:41.89";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57528704";"01";"24233";"";"";"18729";"TÉCNICO";"";"MINI AUDITÓRIO";"2009";"2";"2009-08-10";"2009-12-16";"4T12";"7";"30";"REGULAR";"f";"2009-12-17 11:02:25.399";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57528705";"01";"24233";"";"PROEJA";"2047751";"TÉCNICO";"";"20";"2009";"2";"2009-08-10";"2009-12-16";"2N234";"";"20";"REGULAR";"f";"2009-12-17 21:19:59.54";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57528706";"01";"35466";"";"*Alunos de De Agosto";"18652";"TÉCNICO";"";"C";"2009";"2";"2009-08-10";"2009-12-16";"4T123";"4";"4";"REGULAR";"f";"2009-12-14 18:11:33.714";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57528707";"02";"23400";"";"";"18652";"TÉCNICO";"";"F";"2009";"2";"2009-08-10";"2009-12-16";"4T456";"3";"2";"REGULAR";"f";"2009-12-18 00:30:15.232";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57528708";"03";"23400";"";"";"18652";"TÉCNICO";"";"F";"2009";"2";"2009-08-10";"2009-12-16";"4T123";"1";"2";"REGULAR";"f";"2009-12-18 00:31:46.895";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57528709";"01";"23400";"";"";"18654";"TÉCNICO";"";"F";"2009";"2";"2009-08-10";"2009-12-16";"5T123";"2";"2";"REGULAR";"f";"2009-12-18 00:32:53.685";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57528710";"01";"35466";"";"CANTO *Aluno de De Agosto";"18831";"TÉCNICO";"";"C";"2009";"2";"2009-08-10";"2009-12-16";"6T456";"1";"1";"REGULAR";"f";"2010-02-24 15:41:01.869";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529401";"02";"5751680";"";"CANTO*Aluno de Alzeny";"18831";"TÉCNICO";"";"F";"2009";"2";"2009-08-10";"2009-12-16";"5T123";"1";"1";"REGULAR";"f";"2009-12-09 14:09:54.121";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529402";"01";"5751680";"";"";"932151";"TÉCNICO";"";"MINI AUDITÓRIO";"2009";"2";"2009-08-10";"2009-12-16";"4T56";"12";"30";"REGULAR";"f";"2009-12-18 14:32:45.267";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529403";"01";"22880";"";"";"18796";"TÉCNICO";"";"ESTÚDIO DE GRAVAÇÃO";"2009";"2";"2009-08-10";"2009-12-16";"5T3456";"5";"10";"REGULAR";"f";"2009-12-14 22:17:10.651";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529404";"01";"25965";"";"";"18721";"TÉCNICO";"";"LAMUCO";"2009";"2";"2009-08-10";"2009-12-16";"2T12";"18";"15";"REGULAR";"f";"2009-12-08 09:31:56.834";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529405";"02";"22880";"";"";"18721";"TÉCNICO";"";"LAMUCO";"2009";"2";"2009-08-10";"2009-12-16";"3T45";"21";"17";"REGULAR";"f";"2009-12-14 22:15:47.868";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529406";"01";"22880";"";"";"18822";"TÉCNICO";"";"SALA DE ELETRÔNICA";"2009";"2";"2009-08-10";"2009-12-16";"4T45";"5";"30";"REGULAR";"f";"2009-12-14 22:17:42.448";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529407";"01";"24190";"";"";"18809";"TÉCNICO";"";"21";"2009";"2";"2009-08-10";"2009-12-16";"5T23";"20";"30";"REGULAR";"f";"2009-12-05 11:13:53.365";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529408";"01";"25965";"";"intensivo";"18760";"TÉCNICO";"";"SALA 21";"2009";"2";"2009-08-10";"2009-08-13";"3T3456";"27";"31";"REGULAR";"f";"2009-10-13 18:21:28.019";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529409";"01";"5752885";"";"";"18798";"TÉCNICO";"";"15";"2009";"2";"2009-08-10";"2009-12-16";"5T123";"3";"3";"REGULAR";"f";"2009-12-16 12:59:44.667";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529410";"02";"5751958";"";"";"18798";"TÉCNICO";"";"7";"2009";"2";"2009-08-10";"2009-12-16";"5T123";"2";"3";"REGULAR";"f";"2009-12-18 14:42:39.94";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529411";"03";"5752497";"";"";"18798";"TÉCNICO";"";"D";"2009";"2";"2009-08-10";"2009-12-16";"3T456";"1";"3";"REGULAR";"f";"";"f";"";"";"INTERROMPIDA";"";"Presencial"
"57529412";"04";"5752202";"";"";"18798";"TÉCNICO";"";"D";"2009";"2";"2009-08-10";"2009-12-16";"4T456";"5";"3";"REGULAR";"f";"2009-12-17 14:39:09.87";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529413";"05";"24200";"";"";"18798";"TÉCNICO";"";"17";"2009";"2";"2009-08-10";"2009-12-16";"3M123";"2";"3";"REGULAR";"f";"2009-12-16 07:47:36.486";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529414";"06";"5752855";"";"";"18798";"TÉCNICO";"";"13";"2009";"2";"2009-08-10";"2009-12-16";"4T456";"4";"6";"REGULAR";"f";"2009-12-10 21:11:25.428";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529415";"07";"22889";"";"";"18798";"TÉCNICO";"";"8";"2009";"2";"2009-08-10";"2009-12-16";"3T123";"2";"3";"REGULAR";"f";"2009-12-17 23:49:06.578";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529416";"08";"5752512";"";"";"18798";"TÉCNICO";"";"MC";"2009";"2";"2009-08-10";"2009-12-16";"3M456";"2";"3";"REGULAR";"f";"2009-12-27 07:57:49.367";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529417";"09";"24189";"";"";"18798";"TÉCNICO";"";"M";"2009";"2";"2009-08-10";"2009-12-16";"5T123";"2";"3";"REGULAR";"f";"2009-12-18 08:22:20.824";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529418";"10";"5751745";"";"";"18798";"TÉCNICO";"";"N";"2009";"2";"2009-08-10";"2009-12-16";"7M456";"1";"3";"REGULAR";"f";"2009-12-08 11:58:35.049";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529419";"11";"21708";"";"";"18798";"TÉCNICO";"";"M";"2009";"2";"2009-08-10";"2009-12-16";"2M456";"2";"2";"REGULAR";"f";"2009-12-14 14:57:50.861";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529420";"01";"5751599";"";"PROEJA";"2033953";"TÉCNICO";"";"20";"2009";"2";"2009-08-10";"2009-12-16";"2N234";"";"10";"REGULAR";"f";"2009-12-14 21:23:36.633";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529421";"01";"63717";"";"";"18799";"TÉCNICO";"";"Q";"2009";"2";"2009-08-10";"2009-12-16";"4T123";"1";"2";"REGULAR";"f";"2009-12-08 17:25:45.811";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529422";"02";"18913";"";"";"18799";"TÉCNICO";"";"U";"2009";"2";"2009-08-10";"2009-12-16";"5T234";"1";"3";"REGULAR";"f";"";"f";"";"";"INTERROMPIDA";"";"Presencial"
"57529423";"03";"24189";"";"";"18799";"TÉCNICO";"";"M";"2009";"2";"2009-08-10";"2009-12-16";"5T456";"1";"3";"REGULAR";"f";"2009-12-18 08:30:32.603";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529424";"04";"3588457";"";"";"18799";"TÉCNICO";"";"13";"2009";"2";"2009-08-10";"2009-12-16";"4T123";"3";"6";"REGULAR";"f";"2009-12-17 14:16:24.03";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529425";"05";"5751599";"";"";"18799";"TÉCNICO";"";"P";"2009";"2";"2009-08-10";"2009-12-16";"4T456";"2";"3";"REGULAR";"f";"2009-12-03 09:55:43.03";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529426";"06";"5751956";"";"";"18799";"TÉCNICO";"";"O";"2009";"2";"2009-08-10";"2009-12-16";"2M342";"1";"1";"REGULAR";"f";"2009-12-17 22:59:32.231";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529427";"07";"5752885";"";"";"18799";"TÉCNICO";"";"15";"2009";"2";"2009-08-10";"2009-12-16";"4T123";"1";"3";"REGULAR";"f";"2009-12-16 13:01:21.946";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529428";"08";"5751559";"";"";"18799";"TÉCNICO";"";"15";"2009";"2";"2009-08-10";"2009-12-16";"4T456";"1";"3";"REGULAR";"f";"2009-12-16 00:26:19.549";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529429";"09";"24200";"";"";"18799";"TÉCNICO";"";"17";"2009";"2";"2009-08-10";"2009-12-16";"4M456";"1";"3";"REGULAR";"f";"2009-12-16 07:49:34.964";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529430";"10";"24200";"";"";"18799";"TÉCNICO";"";"17";"2009";"2";"2009-08-10";"2009-12-16";"4T123";"3";"2";"REGULAR";"f";"2009-12-16 07:53:15.967";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529431";"11";"5752497";"";"";"18799";"TÉCNICO";"";"D";"2009";"2";"2009-08-10";"2009-12-16";"7M456";"3";"3";"REGULAR";"f";"2009-12-21 18:29:22.469";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529432";"12";"5751559";"";"";"18799";"TÉCNICO";"";"15";"2009";"2";"2009-08-10";"2009-12-16";"3T123";"";"1";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial"
"57529433";"13";"63717";"";"";"18799";"TÉCNICO";"";"Q";"2009";"2";"2009-08-10";"2009-12-16";"4T456";"";"1";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial"
"57529434";"14";"5752512";"";"";"18799";"TÉCNICO";"";"MC";"2009";"2";"2009-08-10";"2009-12-16";"2M456";"2";"4";"REGULAR";"f";"2009-12-27 08:09:13.084";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529435";"15";"5751559";"";"";"18799";"TÉCNICO";"";"15";"2009";"2";"2009-08-10";"2009-12-16";"7T456";"2";"5";"REGULAR";"f";"2009-12-17 18:06:55.617";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529436";"16";"3031587";"";"";"18799";"TÉCNICO";"";"T";"2009";"2";"2009-08-10";"2009-12-16";"3M123";"2";"3";"REGULAR";"f";"2009-12-17 17:31:31.631";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529437";"17";"5752489";"";"";"18799";"TÉCNICO";"";"5";"2009";"2";"2009-08-10";"2009-12-16";"4T345";"";"1";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial"
"57529438";"18";"22889";"";"";"18799";"TÉCNICO";"";"8";"2009";"2";"2009-08-10";"2009-12-16";"3M456";"2";"3";"REGULAR";"f";"2009-12-18 19:09:39.537";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529439";"19";"24190";"";"";"18799";"TÉCNICO";"";"P";"2009";"2";"2009-08-10";"2009-12-16";"5T456";"2";"3";"REGULAR";"f";"2009-12-05 11:10:14.96";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529440";"20";"15552";"";"";"18799";"TÉCNICO";"";"3";"2009";"2";"2009-08-10";"2009-12-16";"4T234";"";"4";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial"
"57529441";"21";"5752855";"";"";"18799";"TÉCNICO";"";"20";"2009";"2";"2009-08-10";"2009-12-16";"6T123";"4";"4";"REGULAR";"f";"2009-12-10 21:17:27.053";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529442";"22";"5752512";"";"";"18799";"TÉCNICO";"";"MC";"2009";"2";"2009-08-10";"2009-12-16";"3M123";"1";"4";"REGULAR";"f";"2009-12-27 08:11:25.141";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529443";"23";"24190";"";"";"18799";"TÉCNICO";"";"P";"2009";"2";"2009-08-10";"2009-12-16";"4T456";"2";"3";"REGULAR";"f";"2009-12-05 11:09:42.097";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529444";"24";"24200";"";"";"18799";"TÉCNICO";"";"17";"2009";"2";"2009-08-10";"2009-12-16";"2M123";"2";"3";"REGULAR";"f";"2009-12-16 07:50:50.812";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529445";"25";"21708";"";"";"18799";"TÉCNICO";"";"M";"2009";"2";"2009-08-10";"2009-12-16";"2M123";"2";"2";"REGULAR";"f";"2009-12-14 14:54:04.198";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529446";"01";"24189";"";"";"18716";"TÉCNICO";"";"R";"2009";"2";"2009-08-10";"2009-12-16";"6M456";"1";"1";"REGULAR";"f";"2009-12-18 08:52:00.149";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529447";"03";"17295";"";"";"18831";"TÉCNICO";"";"7";"2009";"2";"2009-08-10";"2009-12-16";"3M456";"4";"5";"REGULAR";"f";"2009-12-15 18:26:26.587";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529448";"04";"21705";"";"";"18831";"TÉCNICO";"";"13";"2009";"2";"2009-08-10";"2009-12-16";"6M456";"2";"2";"REGULAR";"f";"2009-12-18 15:41:10.319";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529449";"05";"22889";"";"";"18831";"TÉCNICO";"";"8";"2009";"2";"2009-08-10";"2009-12-16";"3M123";"4";"5";"REGULAR";"f";"2009-12-18 19:16:56.328";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529450";"06";"22886";"";"";"18831";"TÉCNICO";"";"B";"2009";"2";"2009-08-10";"2009-12-16";"3M456";"";"1";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial"
"57529500";"07";"23176";"";"";"18831";"TÉCNICO";"";"MC";"2009";"2";"2009-08-10";"2009-12-16";"4N123";"4";"4";"REGULAR";"f";"2009-12-17 19:53:10.346";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529501";"08";"24190";"";"";"18831";"TÉCNICO";"";"P";"2009";"2";"2009-08-10";"2009-12-16";"3T123";"1";"3";"REGULAR";"f";"2009-12-05 11:12:17.512";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529502";"09";"21708";"";"";"18831";"TÉCNICO";"";"M";"2009";"2";"2009-08-10";"2009-12-16";"3T456";"";"1";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial"
"57529503";"10";"5752497";"";"";"18831";"TÉCNICO";"";"D";"2009";"2";"2009-08-10";"2009-12-16";"2T456";"1";"2";"REGULAR";"f";"2009-12-17 22:58:17.384";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529504";"11";"63717";"";"";"18831";"TÉCNICO";"";"Q";"2009";"2";"2009-08-10";"2009-12-16";"3T123";"2";"3";"REGULAR";"f";"2009-12-10 16:32:49.914";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529505";"12";"63717";"";"";"18831";"TÉCNICO";"";"Q";"2009";"2";"2009-08-10";"2009-12-16";"3T456";"2";"2";"REGULAR";"f";"2009-12-10 16:37:34.709";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529506";"13";"18913";"";"";"18831";"TÉCNICO";"";"U";"2009";"2";"2009-08-10";"2009-12-16";"5M456";"";"1";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial"
"57529507";"14";"3031587";"";"";"18831";"TÉCNICO";"";"T";"2009";"2";"2009-08-10";"2009-12-16";"3M456";"5";"4";"REGULAR";"f";"2009-12-17 17:24:24.994";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529508";"15";"24200";"";"";"18831";"TÉCNICO";"";"17";"2009";"2";"2009-08-10";"2009-12-16";"4M123";"2";"3";"REGULAR";"f";"2009-12-19 12:05:56.554";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529509";"16";"24200";"";"";"18831";"TÉCNICO";"";"17";"2009";"2";"2009-08-10";"2009-12-16";"3M456";"";"1";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial"
"57529510";"17";"5751546";"";"";"18831";"TÉCNICO";"";"14";"2009";"2";"2009-08-10";"2009-12-16";"2T456";"3";"3";"REGULAR";"f";"2009-12-18 18:13:13.222";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529512";"01";"22880";"";"";"18823";"TÉCNICO";"";"ESTÚDIO DE GRAVAÇÃO";"2009";"2";"2009-08-10";"2009-12-16";"5T12";"7";"10";"REGULAR";"f";"2009-12-18 16:48:37.16";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529513";"01";"5752837";"";"";"18723";"TÉCNICO";"";"21";"2009";"2";"2009-08-10";"2009-12-16";"2T12";"20";"30";"REGULAR";"f";"2009-12-18 15:05:17.602";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529514";"02";"5752448";"";"";"18723";"TÉCNICO";"";"25";"2009";"2";"2009-08-10";"2009-12-16";"2T12";"14";"30";"REGULAR";"f";"2009-12-18 14:57:15.077";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529515";"19";"15520";"";"";"18831";"TÉCNICO";"";"22";"2009";"2";"2009-08-10";"2009-12-16";"6T6  6N12";"2";"10";"REGULAR";"f";"2009-12-18 08:41:54.438";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529516";"01";"5752565";"";"";"18711";"TÉCNICO";"";"SALA 23";"2009";"2";"2009-08-10";"2009-12-16";"3T123";"6";"10";"REGULAR";"f";"2009-12-18 12:10:31.976";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529517";"01";"5751599";"";"";"18821";"TÉCNICO";"";"ESTÚDIO DE GRAVAÇÃO";"2009";"2";"2009-08-10";"2009-12-16";"6T12345";"4";"10";"REGULAR";"f";"2009-11-20 17:10:33.249";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529518";"01";"63717";"";"NÚCLEO MPB";"18832";"TÉCNICO";"";"SALA DE ENSAIO";"2009";"2";"2009-08-10";"2009-12-16";"5T234";"5";"15";"REGULAR";"f";"2009-12-17 17:46:24.736";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529519";"02";"5751559";"";"CLARINETE";"18832";"TÉCNICO";"";"AD";"2009";"2";"2009-08-10";"2009-12-16";"2M456";"2";"15";"REGULAR";"f";"2009-12-17 18:00:50.292";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529520";"03";"24200";"";"BANDA";"18832";"TÉCNICO";"";"16";"2009";"2";"2009-08-10";"2009-12-16";"2N123";"13";"20";"REGULAR";"f";"2009-12-19 12:01:25.84";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529521";"04";"5751546";"";"ORQUESTRA";"18832";"TÉCNICO";"";"AUDITÓRIO";"2009";"2";"2009-08-10";"2009-12-16";"3N123";"12";"20";"REGULAR";"f";"2009-12-18 18:14:10.119";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529522";"05";"23176";"";"GERIMUM";"18832";"TÉCNICO";"";"8";"2009";"2";"2009-08-10";"2009-12-16";"3N123";"2";"20";"REGULAR";"f";"2009-12-17 19:48:08.783";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529523";"06";"23176";"";"BIG BAND JOVEM";"18832";"TÉCNICO";"";"8";"2009";"2";"2009-08-10";"2009-12-16";"2M123";"11";"15";"REGULAR";"f";"2009-12-17 19:52:31.202";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529524";"07";"24190";"";"NÚCLEO MPB";"18832";"TÉCNICO";"";"SALA DE ENSAIO";"2009";"2";"2009-08-10";"2009-12-16";"4N123";"12";"15";"REGULAR";"f";"2009-12-05 10:58:22.586";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529525";"08";"24233";"";"CANTO/PIANO";"18832";"TÉCNICO";"";"16";"2009";"2";"2009-08-10";"2009-12-16";"5M456";"4";"20";"REGULAR";"f";"2009-12-17 09:32:50.03";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529526";"09";"21705";"";"NÚCLEO MPB";"18832";"TÉCNICO";"";"13";"2009";"2";"2009-08-10";"2009-12-16";"6T456";"11";"15";"REGULAR";"f";"2009-12-18 15:38:57.769";"f";"";"";"CONSOLIDADA";"";"Presencial"
"57529527";"10";"5751745";"";"METAIS";"18832";"TÉCNICO";"";"16";"2009";"2";"2009-08-10";"2009-12-16";"3T456";"";"10";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial"
"57529601";"01";"5751546";"";"";"27952";"GRADUAÇÃO";"Campus Central";"MINI AUDITORIO";"2009";"2";"2009-08-10";"2009-12-16";"6M1234";"";"30";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial"
"57529602";"02";"5751745";"";"";"27952";"GRADUAÇÃO";"Campus Central";"SALA 17";"2009";"2";"2009-08-10";"2009-12-16";"6M1234";"";"30";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial"
