"id_turma";"codigo_turma";"id_docente_interno";"id_docente_externo";"observacao";"id_componente_curricular";"nivel_ensino";"campus_turma";"local";"ano";"periodo";"data_inicio";"data_fim";"descricao_horario";"total_solicitacoes";"capacidade_aluno";"tipo";"distancia";"data_consolidacao";"agrupadora";"id_turma_agrupadora";"qtd_aulas_lancadas";"situacao_turma";"convenio";"modalidade_participantes";
"1227983";"01";"5753043";"";"Residentes Multiprofissionais de Farmácia";"51955";"RESIDÊNCIA";"";"Sala de Farmácia Clínica - HUOL";"2014";"2";"2014-09-05";"2014-10-31";"67T123456";"";"15";"REGULAR";"f";"2015-03-14 16:16:58.956";"f";"";"36";"CONSOLIDADA";"";"Presencial";
"1228033";"01";"15524";"";"";"47129";"STRICTO SENSU";"";"Departamento de Odontologia";"2014";"2";"2014-07-28";"2014-08-01";"23456M123456";"9";"15";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"1228035";"02";"15524";"";"";"47129";"STRICTO SENSU";"";"Departamento de Odontologia";"2014";"2";"2014-07-28";"2014-08-01";"247T123456  35N1234";"18";"15";"REGULAR";"f";"2015-02-02 19:56:51.829";"f";"";"20";"CONSOLIDADA";"";"Presencial";
"1228165";"01";"26652";"";"";"18815";"TÉCNICO";"";"Sala 23";"2014";"2";"2014-07-21";"2014-12-06";"2T1234";"43";"50";"REGULAR";"f";"2014-11-25 09:20:20.335";"f";"";"48";"CONSOLIDADA";"";"Presencial";
"1228166";"02";"5752921";"";"";"18815";"TÉCNICO";"";"Sala 23";"2014";"2";"2014-07-21";"2014-12-06";"4T1234";"14";"50";"REGULAR";"f";"2014-12-10 14:55:54.4";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1228167";"03";"23400";"";"";"18815";"TÉCNICO";"";"Sala 25";"2014";"2";"2014-07-21";"2014-12-06";"2T56";"";"30";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"1228168";"01";"24233";"";"";"18729";"TÉCNICO";"";"Sala 21";"2014";"2";"2014-07-21";"2014-12-06";"2T56";"4";"30";"REGULAR";"f";"2014-12-05 08:49:58.973";"f";"";"36";"CONSOLIDADA";"";"Presencial";
"1228169";"02";"23400";"";"";"18729";"TÉCNICO";"";"Sala 23";"2014";"2";"2014-07-21";"2014-12-06";"3T12";"8";"30";"REGULAR";"f";"2014-12-12 23:17:45.297";"f";"";"2";"CONSOLIDADA";"";"Presencial";
"1228172";"01";"26062";"";"";"18652";"TÉCNICO";"";"Sala 03";"2014";"2";"2014-07-21";"2014-12-06";"2T234";"1";"3";"REGULAR";"f";"2014-12-02 12:06:14.074";"f";"";"57";"CONSOLIDADA";"";"Presencial";
"1228173";"02";"35466";"";"";"18652";"TÉCNICO";"";"Sala 21";"2014";"2";"2014-07-21";"2014-12-06";"4T456";"3";"3";"REGULAR";"f";"2014-12-13 18:09:13.613";"f";"";"6";"CONSOLIDADA";"";"Presencial";
"1228174";"03";"23400";"";"";"18652";"TÉCNICO";"";"Sala 21";"2014";"2";"2014-07-21";"2014-12-06";"5T456";"";"3";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"1228175";"01";"24233";"";"";"18654";"TÉCNICO";"";"Sala 03";"2014";"2";"2014-07-21";"2014-12-06";"3T456";"2";"3";"REGULAR";"f";"2014-12-05 08:28:48.15";"f";"";"51";"CONSOLIDADA";"";"Presencial";
"1228176";"02";"35466";"";"";"18654";"TÉCNICO";"";"Sala 21";"2014";"2";"2014-07-21";"2014-12-06";"4T123";"1";"3";"REGULAR";"f";"2015-01-13 10:20:25.772";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"1228177";"01";"26062";"";"";"18737";"TÉCNICO";"";"Sala 03";"2014";"2";"2014-07-21";"2014-12-06";"4T123";"";"3";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"1228178";"02";"23400";"";"";"18737";"TÉCNICO";"";"Sala 21";"2014";"2";"2014-07-21";"2014-12-06";"4T456";"";"3";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"1228179";"01";"35466";"";"";"932151";"TÉCNICO";"";"Sala 21";"2014";"2";"2014-07-21";"2014-12-06";"6T56";"11";"8";"REGULAR";"f";"2015-01-13 10:22:51.699";"f";"";"10";"CONSOLIDADA";"";"Presencial";
"1228180";"01";"5756964";"";"";"18808";"TÉCNICO";"";"Sala 25";"2014";"2";"2014-07-21";"2014-12-06";"6T34";"28";"30";"REGULAR";"f";"2014-12-12 01:26:47.211";"f";"";"36";"CONSOLIDADA";"";"Presencial";
"1228181";"01";"5756964";"";"";"18810";"TÉCNICO";"";"Sala 23";"2014";"2";"2014-07-21";"2014-12-06";"6T56";"11";"20";"REGULAR";"f";"2014-12-12 01:29:35.541";"f";"";"36";"CONSOLIDADA";"";"Presencial";
"1228182";"01";"5752179";"";"";"18760";"TÉCNICO";"";"Sala 24";"2014";"2";"2014-07-21";"2014-12-06";"2T12";"";"25";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"1228183";"02";"5752179";"";"";"18760";"TÉCNICO";"";"Sala 24";"2014";"2";"2014-07-21";"2014-12-06";"3T34";"";"25";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"1228184";"01";"5754083";"";"";"48500";"TÉCNICO";"";"ESTÚDIO";"2014";"2";"2014-07-21";"2014-12-06";"2T12";"25";"14";"REGULAR";"f";"2014-12-13 11:23:42.675";"f";"";"32";"CONSOLIDADA";"";"Presencial";
"1228185";"01";"3588457";"";"";"18798";"TÉCNICO";"";"Sala 20";"2014";"2";"2014-07-21";"2014-12-06";"3T456";"5";"3";"REGULAR";"f";"2014-12-08 06:53:54.439";"f";"";"57";"CONSOLIDADA";"";"Presencial";
"1228186";"02";"5755070";"";"";"18798";"TÉCNICO";"";"Sala 20";"2014";"2";"2014-07-21";"2014-12-06";"3T123";"";"3";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"1228187";"03";"21705";"";"";"18798";"TÉCNICO";"";"Sala 20";"2014";"2";"2014-07-21";"2014-12-06";"3T456";"1";"3";"REGULAR";"f";"2014-12-10 07:18:57.663";"f";"";"48";"CONSOLIDADA";"";"Presencial";
"1228188";"04";"22889";"";"";"18798";"TÉCNICO";"";"Sala 08";"2014";"2";"2014-07-21";"2014-12-06";"3T456";"2";"3";"REGULAR";"f";"2014-12-13 17:24:27.793";"f";"";"57";"CONSOLIDADA";"";"Presencial";
"1228189";"05";"22889";"";"";"18798";"TÉCNICO";"";"Sala 08";"2014";"2";"2014-07-21";"2014-12-06";"3T123";"1";"3";"REGULAR";"f";"2014-12-13 17:36:26.926";"f";"";"57";"CONSOLIDADA";"";"Presencial";
"1228190";"06";"5752878";"";"";"18798";"TÉCNICO";"";"Sala 07";"2014";"2";"2014-07-21";"2014-12-06";"3T123";"1";"3";"REGULAR";"f";"2014-12-13 14:32:43.577";"f";"";"57";"CONSOLIDADA";"";"Presencial";
"1228191";"07";"5756889";"";"";"18798";"TÉCNICO";"";"Sala S";"2014";"2";"2014-07-21";"2014-12-06";"3T123";"2";"3";"REGULAR";"f";"2014-12-12 20:09:20.977";"f";"";"57";"CONSOLIDADA";"";"Presencial";
"1228192";"08";"5755213";"";"";"18798";"TÉCNICO";"";"Sala S";"2014";"2";"2014-07-21";"2014-12-06";"3T456";"3";"3";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"1228193";"09";"5754083";"";"";"18798";"TÉCNICO";"";"Sala 15";"2014";"2";"2014-07-21";"2014-12-06";"3T456";"0";"3";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"1228194";"10";"5754083";"";"";"18798";"TÉCNICO";"";"Sala 15";"2014";"2";"2014-07-21";"2014-12-06";"3T123";"2";"3";"REGULAR";"f";"2014-12-13 11:31:58.893";"f";"";"54";"CONSOLIDADA";"";"Presencial";
"1228195";"11";"5751745";"";"";"18798";"TÉCNICO";"";"Sala 18";"2014";"2";"2014-07-21";"2014-12-06";"3T456";"1";"3";"REGULAR";"f";"2014-12-09 16:03:55.591";"f";"";"57";"CONSOLIDADA";"";"Presencial";
"1228196";"12";"5751559";"";"";"18798";"TÉCNICO";"";"Sala 15";"2014";"2";"2014-07-21";"2014-12-06";"6T456";"1";"3";"REGULAR";"f";"2014-12-13 01:53:38.215";"f";"";"54";"CONSOLIDADA";"";"Presencial";
"1228197";"13";"5751745";"";"";"18798";"TÉCNICO";"";"Sala 18";"2014";"2";"2014-07-21";"2014-12-06";"3T123";"";"3";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"1228198";"14";"23176";"";"";"18798";"TÉCNICO";"";"Sala 17";"2014";"2";"2014-07-21";"2014-12-06";"3T456";"2";"3";"REGULAR";"f";"2014-12-11 19:59:15.486";"f";"";"57";"CONSOLIDADA";"";"Presencial";
"1228199";"15";"17295";"";"";"18798";"TÉCNICO";"";"Sala 06";"2014";"2";"2014-07-21";"2014-12-06";"3T456";"4";"3";"REGULAR";"f";"2014-12-10 14:11:07.836";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"1228200";"16";"17295";"";"";"18798";"TÉCNICO";"";"Sala 06";"2014";"2";"2014-07-21";"2014-12-06";"3T123";"1";"3";"REGULAR";"f";"2014-12-10 14:17:37.967";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"1228201";"17";"5755993";"";"";"18798";"TÉCNICO";"";"Sala 06";"2014";"2";"2014-07-21";"2014-12-06";"6T456";"3";"3";"REGULAR";"f";"2014-12-11 10:20:00.741";"f";"";"54";"CONSOLIDADA";"";"Presencial";
"1228202";"18";"21708";"";"";"18798";"TÉCNICO";"";"Sala S";"2014";"2";"2014-07-21";"2014-12-06";"6T123";"4";"3";"REGULAR";"f";"2014-12-10 08:44:41.245";"f";"";"54";"CONSOLIDADA";"";"Presencial";
"1228203";"19";"21708";"";"";"18798";"TÉCNICO";"";"Sala S";"2014";"2";"2014-07-21";"2014-12-06";"6T456";"";"3";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"1228204";"20";"5751599";"";"";"18798";"TÉCNICO";"";"Sala P";"2014";"2";"2014-07-21";"2014-12-06";"6T456";"2";"3";"REGULAR";"f";"2014-11-27 08:09:29.808";"f";"";"42";"CONSOLIDADA";"";"Presencial";
"1228205";"21";"23014";"";"";"18798";"TÉCNICO";"";"Sala D";"2014";"2";"2014-07-21";"2014-12-06";"3T123";"";"3";"REGULAR";"f";"2014-12-06 10:41:56.856";"f";"";"57";"CONSOLIDADA";"";"Presencial";
"1228206";"22";"23014";"";"";"18798";"TÉCNICO";"";"Sala D";"2014";"2";"2014-07-21";"2014-12-06";"3T456";"2";"3";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"1228207";"23";"5752202";"";"";"18798";"TÉCNICO";"";"Sala A";"2014";"2";"2014-07-21";"2014-12-06";"3T456";"2";"3";"REGULAR";"f";"2014-12-06 22:46:32.974";"f";"";"57";"CONSOLIDADA";"";"Presencial";
"1228208";"24";"5752936";"";"";"18798";"TÉCNICO";"";"Sala E";"2014";"2";"2014-07-21";"2014-12-06";"3T456";"2";"3";"REGULAR";"f";"2014-11-27 21:12:29.142";"f";"";"54";"CONSOLIDADA";"";"Presencial";
"1228209";"25";"5752936";"";"";"18798";"TÉCNICO";"";"Sala E";"2014";"2";"2014-07-21";"2014-12-06";"3T123";"2";"3";"REGULAR";"f";"2014-11-27 21:13:37.477";"f";"";"54";"CONSOLIDADA";"";"Presencial";
"1228210";"26";"24200";"";"";"18798";"TÉCNICO";"";"Sala 26";"2014";"2";"2014-07-21";"2014-12-06";"3T456";"4";"3";"REGULAR";"f";"2014-12-10 09:48:15.669";"f";"";"54";"CONSOLIDADA";"";"Presencial";
"1228211";"27";"24200";"";"";"18798";"TÉCNICO";"";"Sala 26";"2014";"2";"2014-07-21";"2014-12-06";"3T123";"1";"3";"REGULAR";"f";"2014-12-07 15:28:54.285";"f";"";"54";"CONSOLIDADA";"";"Presencial";
"1228212";"28";"5752855";"";"";"18798";"TÉCNICO";"";"Sala L";"2014";"2";"2014-07-21";"2014-12-06";"5M456";"1";"3";"REGULAR";"f";"2014-12-05 15:12:22.274";"f";"";"57";"CONSOLIDADA";"";"Presencial";
"1228213";"29";"63717";"";"";"18798";"TÉCNICO";"";"Sala Q";"2014";"2";"2014-07-21";"2014-12-06";"3T456";"";"2";"REGULAR";"f";"2014-12-05 15:24:45.964";"f";"";"51";"CONSOLIDADA";"";"Presencial";
"1228214";"30";"63717";"";"";"18798";"TÉCNICO";"";"Sala Q";"2014";"2";"2014-07-21";"2014-12-06";"3T123";"4";"2";"REGULAR";"f";"2014-12-05 15:38:32.828";"f";"";"51";"CONSOLIDADA";"";"Presencial";
"1228215";"31";"5752878";"";"";"18798";"TÉCNICO";"";"Sala 07";"2014";"2";"2014-07-21";"2014-12-06";"3T456";"";"3";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"1228216";"32";"5753085";"";"";"18798";"TÉCNICO";"";"Sala 12";"2014";"2";"2014-07-21";"2014-12-06";"3T234";"1";"3";"REGULAR";"f";"2014-12-09 16:15:00.307";"f";"";"54";"CONSOLIDADA";"";"Presencial";
"1228217";"33";"23477";"";"";"18798";"TÉCNICO";"";"Sala 05";"2014";"2";"2014-07-21";"2014-12-06";"3T456";"1";"3";"REGULAR";"f";"2014-12-13 10:34:42.444";"f";"";"57";"CONSOLIDADA";"";"Presencial";
"1228218";"34";"22876";"";"";"18798";"TÉCNICO";"";"Sala M";"2014";"2";"2014-07-21";"2014-12-06";"3T123";"1";"3";"REGULAR";"f";"2014-12-08 13:41:34.024";"f";"";"57";"CONSOLIDADA";"";"Presencial";
"1228219";"35";"3031587";"";"";"18798";"TÉCNICO";"";"Sala T";"2014";"2";"2014-07-21";"2014-12-06";"3T456";"2";"3";"REGULAR";"f";"2014-12-09 14:50:21.681";"f";"";"54";"CONSOLIDADA";"";"Presencial";
"1228220";"36";"";"104295606";"";"18798";"TÉCNICO";"";"Sala 14";"2014";"2";"2014-07-21";"2014-12-06";"2T123";"2";"3";"REGULAR";"f";"2014-12-13 15:10:48.578";"f";"";"60";"CONSOLIDADA";"";"Presencial";
"1228221";"37";"5756848";"";"";"18798";"TÉCNICO";"";"Sala R";"2014";"2";"2014-07-21";"2014-12-06";"3T456";"1";"3";"REGULAR";"f";"2014-12-11 11:36:43.345";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"1228222";"38";"22886";"";"";"18798";"TÉCNICO";"";"Sala 04";"2014";"2";"2014-07-21";"2014-12-06";"3T123";"2";"3";"REGULAR";"f";"2014-12-15 20:18:36.129";"f";"";"57";"CONSOLIDADA";"";"Presencial";
"1228223";"39";"5752202";"";"";"18798";"TÉCNICO";"";"Sala A";"2014";"2";"2014-07-21";"2014-12-06";"3T123";"3";"3";"REGULAR";"f";"2014-12-06 22:52:47.772";"f";"";"57";"CONSOLIDADA";"";"Presencial";
"1228224";"40";"5752855";"";"";"18798";"TÉCNICO";"";"Sala L";"2014";"2";"2014-07-21";"2014-12-06";"5M123";"2";"3";"REGULAR";"f";"2014-12-05 15:09:43.647";"f";"";"57";"CONSOLIDADA";"";"Presencial";
"1228225";"01";"3588457";"";"";"18799";"TÉCNICO";"";"Sala 20";"2014";"2";"2014-07-21";"2014-12-06";"5T123";"2";"3";"REGULAR";"f";"2014-12-08 06:51:39.138";"f";"";"60";"CONSOLIDADA";"";"Presencial";
"1228226";"02";"3588457";"";"";"18799";"TÉCNICO";"";"Sala 20";"2014";"2";"2014-07-21";"2014-12-06";"5T456";"";"3";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"1228227";"03";"5752855";"";"";"18799";"TÉCNICO";"";"Sala L";"2014";"2";"2014-07-21";"2014-12-06";"5T123";"2";"3";"REGULAR";"f";"2014-12-05 15:08:20.471";"f";"";"51";"CONSOLIDADA";"";"Presencial";
"1228228";"04";"20909";"";"";"18799";"TÉCNICO";"";"Sala 20";"2014";"2";"2014-07-21";"2014-12-06";"6T123";"1";"3";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"1228229";"05";"22889";"";"";"18799";"TÉCNICO";"";"Sala 08";"2014";"2";"2014-07-21";"2014-12-06";"4T456";"3";"3";"REGULAR";"f";"2014-12-13 17:50:24.571";"f";"";"60";"CONSOLIDADA";"";"Presencial";
"1228230";"06";"5755213";"";"";"18799";"TÉCNICO";"";"Sala S";"2014";"2";"2014-07-21";"2014-12-06";"4T456";"1";"3";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"1228231";"07";"5755213";"";"";"18799";"TÉCNICO";"";"Sala S";"2014";"2";"2014-07-21";"2014-12-06";"4T123";"";"3";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"1228232";"08";"5751745";"";"";"18799";"TÉCNICO";"";"Sala 18";"2014";"2";"2014-07-21";"2014-12-06";"2T456";"2";"3";"REGULAR";"f";"2014-12-09 16:08:41.256";"f";"";"60";"CONSOLIDADA";"";"Presencial";
"1228233";"09";"5751745";"";"";"18799";"TÉCNICO";"";"Sala 18";"2014";"2";"2014-07-21";"2014-12-06";"2T123";"1";"3";"REGULAR";"f";"2014-12-09 16:11:30.837";"f";"";"60";"CONSOLIDADA";"";"Presencial";
"1228234";"10";"23176";"";"";"18799";"TÉCNICO";"";"Sala 17";"2014";"2";"2014-07-21";"2014-12-06";"4T456";"1";"3";"REGULAR";"f";"2014-12-11 20:00:21.412";"f";"";"60";"CONSOLIDADA";"";"Presencial";
"1228235";"11";"5755552";"";"";"18799";"TÉCNICO";"";"Sala 17";"2014";"2";"2014-07-21";"2014-12-06";"4T123";"2";"3";"REGULAR";"f";"2014-12-10 10:25:27.958";"f";"";"60";"CONSOLIDADA";"";"Presencial";
"1228236";"12";"5755552";"";"";"18799";"TÉCNICO";"";"Sala 17";"2014";"2";"2014-07-21";"2014-12-06";"5T456";"";"3";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"1228237";"13";"21708";"";"";"18799";"TÉCNICO";"";"Sala S";"2014";"2";"2014-07-21";"2014-12-06";"5T456";"1";"3";"REGULAR";"f";"2014-12-10 08:22:18.989";"f";"";"57";"CONSOLIDADA";"";"Presencial";
"1228238";"14";"5756964";"";"";"18799";"TÉCNICO";"";"Sala P";"2014";"2";"2014-07-21";"2014-12-06";"3T456";"2";"3";"REGULAR";"f";"2014-12-12 01:31:50.026";"f";"";"57";"CONSOLIDADA";"";"Presencial";
"1228239";"15";"5756964";"";"";"18799";"TÉCNICO";"";"Sala P";"2014";"2";"2014-07-21";"2014-12-06";"3T123";"1";"3";"REGULAR";"f";"2014-12-12 01:32:53.259";"f";"";"57";"CONSOLIDADA";"";"Presencial";
"1228240";"16";"23014";"";"";"18799";"TÉCNICO";"";"Sala D";"2014";"2";"2014-07-21";"2014-12-06";"4T456";"1";"3";"REGULAR";"f";"2014-12-06 10:56:56.762";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"1228241";"17";"21705";"";"";"18799";"TÉCNICO";"";"Sala 20";"2014";"2";"2014-07-21";"2014-12-06";"5T123";"5";"3";"REGULAR";"f";"2014-12-10 07:23:16.031";"f";"";"51";"CONSOLIDADA";"";"Presencial";
"1228242";"18";"5752855";"";"";"18799";"TÉCNICO";"";"Sala L";"2014";"2";"2014-07-21";"2014-12-06";"5T456";"";"3";"REGULAR";"f";"2014-12-05 15:06:39.995";"f";"";"57";"CONSOLIDADA";"";"Presencial";
"1228243";"19";"63717";"";"";"18799";"TÉCNICO";"";"Sala Q";"2014";"2";"2014-07-21";"2014-12-06";"5T123";"";"2";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"1228244";"20";"63717";"";"";"18799";"TÉCNICO";"";"Sala Q";"2014";"2";"2014-07-21";"2014-12-06";"4T123";"2";"2";"REGULAR";"f";"2014-12-05 15:54:08.138";"f";"";"57";"CONSOLIDADA";"";"Presencial";
"1228245";"21";"63717";"";"";"18799";"TÉCNICO";"";"Sala Q";"2014";"2";"2014-07-21";"2014-12-06";"4T456";"1";"2";"REGULAR";"f";"2014-12-08 12:37:08.474";"f";"";"54";"CONSOLIDADA";"";"Presencial";
"1228246";"22";"23477";"";"";"18799";"TÉCNICO";"";"Sala 05";"2014";"2";"2014-07-21";"2014-12-06";"4T456";"";"3";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"1228247";"23";"";"104295606";"";"18799";"TÉCNICO";"";"Sala 14";"2014";"2";"2014-07-21";"2014-12-06";"2T456";"1";"3";"REGULAR";"f";"2014-12-13 15:11:46.742";"f";"";"60";"CONSOLIDADA";"";"Presencial";
"1228248";"24";"22886";"";"";"18799";"TÉCNICO";"";"Sala 04";"2014";"2";"2014-07-21";"2014-12-06";"4T123";"1";"3";"REGULAR";"f";"2014-12-10 08:25:07.88";"f";"";"60";"CONSOLIDADA";"";"Presencial";
"1228249";"25";"5752878";"";"";"18799";"TÉCNICO";"";"Sala 07";"2014";"2";"2014-07-21";"2014-12-06";"2T123";"1";"3";"REGULAR";"f";"2014-12-13 14:34:54.428";"f";"";"60";"CONSOLIDADA";"";"Presencial";
"1228250";"01";"5752878";"";"";"18716";"TÉCNICO";"";"Sala 07";"2014";"2";"2014-07-21";"2014-12-06";"5T456";"1";"3";"REGULAR";"f";"2014-12-13 14:36:49.011";"f";"";"60";"CONSOLIDADA";"";"Presencial";
"1228251";"02";"5755552";"";"";"18716";"TÉCNICO";"";"Sala 17";"2014";"2";"2014-07-21";"2014-12-06";"2T123";"";"3";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"1228252";"03";"5751745";"";"";"18716";"TÉCNICO";"";"Sala 18";"2014";"2";"2014-07-21";"2014-12-06";"6T123";"1";"3";"REGULAR";"f";"2014-12-09 16:14:24.353";"f";"";"54";"CONSOLIDADA";"";"Presencial";
"1228253";"04";"5751745";"";"";"18716";"TÉCNICO";"";"Sala 18";"2014";"2";"2014-07-21";"2014-12-06";"6T456";"1";"3";"REGULAR";"f";"2014-12-09 16:16:45.71";"f";"";"54";"CONSOLIDADA";"";"Presencial";
"1228254";"01";"3588457";"";"";"18831";"TÉCNICO";"";"Sala 20";"2014";"2";"2014-07-21";"2014-12-06";"2T456";"";"3";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"1228255";"02";"5755213";"";"";"18831";"TÉCNICO";"";"Sala S";"2014";"2";"2014-07-21";"2014-12-06";"2T123";"";"3";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"1228256";"03";"5754083";"";"";"18831";"TÉCNICO";"";"Sala 15";"2014";"2";"2014-07-21";"2014-12-06";"5T123";"4";"3";"REGULAR";"f";"2014-12-13 11:26:38.087";"f";"";"57";"CONSOLIDADA";"";"Presencial";
"1228257";"04";"21706";"";"";"18831";"TÉCNICO";"";"Sala J";"2014";"2";"2014-07-21";"2014-12-06";"4T456";"2";"3";"REGULAR";"f";"2014-12-12 17:14:20.705";"f";"";"18";"CONSOLIDADA";"";"Presencial";
"1228258";"05";"23176";"";"";"18831";"TÉCNICO";"";"Sala 17";"2014";"2";"2014-07-21";"2014-12-06";"5T123";"2";"3";"REGULAR";"f";"2014-12-13 08:40:23.34";"f";"";"60";"CONSOLIDADA";"";"Presencial";
"1228259";"06";"17295";"";"";"18831";"TÉCNICO";"";"Sala 06";"2014";"2";"2014-07-21";"2014-12-06";"6T123";"";"3";"REGULAR";"f";"2014-12-10 14:02:27.853";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"1228260";"07";"17295";"";"";"18831";"TÉCNICO";"";"Sala 06";"2014";"2";"2014-07-21";"2014-12-06";"4T123";"";"3";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
