"id_turma";"codigo_turma";"id_docente_interno";"id_docente_externo";"observacao";"id_componente_curricular";"nivel_ensino";"campus_turma";"local";"ano";"periodo";"data_inicio";"data_fim";"descricao_horario";"total_solicitacoes";"capacidade_aluno";"tipo";"distancia";"data_consolidacao";"agrupadora";"id_turma_agrupadora";"qtd_aulas_lancadas";"situacao_turma";"convenio";"modalidade_participantes";
"1168552";"01";"5752879";"";"TRIS - 2010.1";"42146";"TÉCNICO";"";"CAMPO DE PRÁTICA";"2011";"2";"2011-08-29";"2011-10-26";"23456T1234";"";"40";"REGULAR";"f";"2011-11-29 10:44:18.928";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1168554";"01";"5752916";"";"TRIS - 2010.1";"42147";"TÉCNICO";"";"SALA 23 - ESCOLA DE ENFERMAGEM DE NATAL";"2011";"2";"2011-10-27";"2011-11-11";"23456T12345";"";"40";"REGULAR";"f";"2011-11-29 10:17:19.825";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1168554";"01";"5752879";"";"TRIS - 2010.1";"42147";"TÉCNICO";"";"SALA 23 - ESCOLA DE ENFERMAGEM DE NATAL";"2011";"2";"2011-10-27";"2011-11-11";"23456T12345";"";"40";"REGULAR";"f";"2011-11-29 10:17:19.825";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1168554";"01";"5332355";"";"TRIS - 2010.1";"42147";"TÉCNICO";"";"SALA 23 - ESCOLA DE ENFERMAGEM DE NATAL";"2011";"2";"2011-10-27";"2011-11-11";"23456T12345";"";"40";"REGULAR";"f";"2011-11-29 10:17:19.825";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1168554";"01";"5752875";"";"TRIS - 2010.1";"42147";"TÉCNICO";"";"SALA 23 - ESCOLA DE ENFERMAGEM DE NATAL";"2011";"2";"2011-10-27";"2011-11-11";"23456T12345";"";"40";"REGULAR";"f";"2011-11-29 10:17:19.825";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1168554";"01";"5753630";"";"TRIS - 2010.1";"42147";"TÉCNICO";"";"SALA 23 - ESCOLA DE ENFERMAGEM DE NATAL";"2011";"2";"2011-10-27";"2011-11-11";"23456T12345";"";"40";"REGULAR";"f";"2011-11-29 10:17:19.825";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1168554";"01";"5751600";"";"TRIS - 2010.1";"42147";"TÉCNICO";"";"SALA 23 - ESCOLA DE ENFERMAGEM DE NATAL";"2011";"2";"2011-10-27";"2011-11-11";"23456T12345";"";"40";"REGULAR";"f";"2011-11-29 10:17:19.825";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1168554";"01";"5752849";"";"TRIS - 2010.1";"42147";"TÉCNICO";"";"SALA 23 - ESCOLA DE ENFERMAGEM DE NATAL";"2011";"2";"2011-10-27";"2011-11-11";"23456T12345";"";"40";"REGULAR";"f";"2011-11-29 10:17:19.825";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1168557";"01";"5752880";"";"TPICS - 2010.2";"41982";"TÉCNICO";"";"SALA 26 - LABORATÓRIO TPICS";"2011";"2";"2011-08-09";"2011-09-01";"35M12345";"";"40";"REGULAR";"f";"2011-12-12 11:42:23.683";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1168557";"01";"5752858";"";"TPICS - 2010.2";"41982";"TÉCNICO";"";"SALA 26 - LABORATÓRIO TPICS";"2011";"2";"2011-08-09";"2011-09-01";"35M12345";"";"40";"REGULAR";"f";"2011-12-12 11:42:23.683";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1168561";"01";"5752880";"";"TPICS - 2010.2";"41983";"TÉCNICO";"";"SALA 26 - LABORATÓRIO TPICS";"2011";"2";"2011-08-10";"2011-09-21";"46M12345";"";"40";"REGULAR";"f";"2011-12-12 11:55:39.072";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1168561";"01";"5752858";"";"TPICS - 2010.2";"41983";"TÉCNICO";"";"SALA 26 - LABORATÓRIO TPICS";"2011";"2";"2011-08-10";"2011-09-21";"46M12345";"";"40";"REGULAR";"f";"2011-12-12 11:55:39.072";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1168562";"01";"5752858";"";"TPICS - 2010.2";"41988";"TÉCNICO";"";"SALA 26 - LABORATÓRIO TPICS";"2011";"2";"2011-09-22";"2011-12-08";"3456M12345";"";"40";"REGULAR";"f";"2011-12-28 11:02:44.97";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1168562";"01";"5752880";"";"TPICS - 2010.2";"41988";"TÉCNICO";"";"SALA 26 - LABORATÓRIO TPICS";"2011";"2";"2011-09-22";"2011-12-08";"3456M12345";"";"40";"REGULAR";"f";"2011-12-28 11:02:44.97";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1168562";"01";"5753559";"";"TPICS - 2010.2";"41988";"TÉCNICO";"";"SALA 26 - LABORATÓRIO TPICS";"2011";"2";"2011-09-22";"2011-12-08";"3456M12345";"";"40";"REGULAR";"f";"2011-12-28 11:02:44.97";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1168577";"01";"22982";"";"";"43409";"LATO SENSU";"";"Departamento de Educação Física";"2011";"2";"2011-07-22";"2011-07-24";"17M2345  7T3456  6N1234";"";"60";"REGULAR";"f";"2013-09-20 22:01:25.468";"f";"";"";"CONSOLIDADA";"";"Presencial";
