"id_turma";"codigo_turma";"id_docente_interno";"id_docente_externo";"observacao";"id_componente_curricular";"nivel_ensino";"campus_turma";"local";"ano";"periodo";"data_inicio";"data_fim";"descricao_horario";"total_solicitacoes";"capacidade_aluno";"tipo";"distancia";"data_consolidacao";"agrupadora";"id_turma_agrupadora";"qtd_aulas_lancadas";"situacao_turma";"convenio";"modalidade_participantes";
"1206113";"05";"5755485";"";"";"51763";"LATO SENSU";"";"";"2013";"2";"2013-08-01";"2013-10-31";"";"";"";"REGULAR";"t";"2014-08-27 16:03:15.058";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206114";"06";"";"93293431";"";"51763";"LATO SENSU";"";"";"2013";"2";"2013-08-01";"2013-10-31";"";"";"";"REGULAR";"t";"2014-09-05 05:35:05.116";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206115";"07";"";"93257238";"";"51763";"LATO SENSU";"";"";"2013";"2";"2013-08-01";"2013-10-31";"";"";"";"REGULAR";"t";"2014-09-05 05:40:22.043";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206116";"08";"21949";"";"";"51763";"LATO SENSU";"";"";"2013";"2";"2013-08-01";"2013-10-31";"";"";"";"REGULAR";"t";"2014-08-26 17:11:30.486";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206117";"09";"";"99129281";"";"51763";"LATO SENSU";"";"";"2013";"2";"2013-08-01";"2013-10-31";"";"";"";"REGULAR";"t";"2014-09-05 05:45:06.422";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206118";"10";"5752747";"";"";"51763";"LATO SENSU";"";"";"2013";"2";"2013-08-01";"2013-10-31";"";"";"";"REGULAR";"t";"2014-08-27 08:29:06.446";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206122";"01";"25237";"";"";"51764";"LATO SENSU";"";"";"2013";"2";"2013-10-07";"2013-12-31";"";"";"";"REGULAR";"t";"2014-09-05 06:10:30.882";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206123";"02";"";"93293319";"";"51764";"LATO SENSU";"";"";"2013";"2";"2013-10-07";"2013-12-31";"";"";"";"REGULAR";"t";"2014-09-05 06:15:21.221";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206130";"03";"5753581";"";"";"51764";"LATO SENSU";"";"";"2013";"2";"2013-10-07";"2013-12-31";"";"";"";"REGULAR";"t";"2014-08-27 21:02:52.754";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206131";"04";"5755485";"";"";"51764";"LATO SENSU";"";"";"2013";"2";"2013-10-07";"2013-12-31";"";"";"";"REGULAR";"t";"2014-08-27 15:58:42.92";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206132";"05";"";"93349324";"";"51764";"LATO SENSU";"";"";"2013";"2";"2013-10-07";"2013-12-31";"";"";"";"REGULAR";"t";"2014-09-05 06:21:01.993";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206133";"06";"5041576";"";"";"51764";"LATO SENSU";"";"";"2013";"2";"2013-10-07";"2013-12-31";"";"";"";"REGULAR";"t";"2014-09-05 06:28:35.934";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206134";"07";"24966";"";"";"51764";"LATO SENSU";"";"";"2013";"2";"2013-10-07";"2013-12-31";"";"";"";"REGULAR";"t";"2014-08-27 05:37:33.122";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206135";"08";"5752747";"";"";"51764";"LATO SENSU";"";"";"2013";"2";"2013-10-07";"2013-12-31";"";"";"";"REGULAR";"t";"2014-08-27 08:25:04.877";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206136";"09";"21949";"";"";"51764";"LATO SENSU";"";"";"2013";"2";"2013-10-07";"2013-12-31";"";"";"";"REGULAR";"t";"2014-08-26 17:17:02.733";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206137";"10";"";"99129281";"";"51764";"LATO SENSU";"";"";"2013";"2";"2013-10-07";"2013-12-31";"";"";"";"REGULAR";"t";"2014-09-05 08:09:21.513";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206138";"01";"";"100763234";"";"51769";"LATO SENSU";"";"";"2013";"2";"2013-08-01";"2013-10-31";"";"";"";"REGULAR";"t";"2014-08-26 20:09:13.299";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206139";"02";"5041566";"";"";"51769";"LATO SENSU";"";"";"2013";"2";"2013-08-01";"2013-10-31";"";"";"";"REGULAR";"t";"2014-09-05 09:57:33.539";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206139";"02";"";"100763283";"";"51769";"LATO SENSU";"";"";"2013";"2";"2013-08-01";"2013-10-31";"";"";"";"REGULAR";"t";"2014-09-05 09:57:33.539";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206140";"03";"";"100763273";"";"51769";"LATO SENSU";"";"";"2013";"2";"2013-08-01";"2013-10-31";"";"";"";"REGULAR";"t";"2014-09-05 10:03:02.807";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206141";"04";"";"100763275";"";"51769";"LATO SENSU";"";"";"2013";"2";"2013-08-01";"2013-10-31";"";"";"";"REGULAR";"t";"2014-08-07 19:04:49.385";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206141";"04";"26590";"";"";"51769";"LATO SENSU";"";"";"2013";"2";"2013-08-01";"2013-10-31";"";"";"";"REGULAR";"t";"2014-08-07 19:04:49.385";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206147";"05";"5755813";"";"";"51769";"LATO SENSU";"";"";"2013";"2";"2013-08-01";"2013-10-31";"";"";"";"REGULAR";"t";"2014-09-05 10:09:06.156";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206150";"06";"";"100763283";"";"51769";"LATO SENSU";"";"";"2013";"2";"2013-08-01";"2013-10-31";"";"";"";"REGULAR";"t";"2014-08-26 19:55:48.331";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206156";"07";"";"100763284";"";"51769";"LATO SENSU";"";"";"2013";"2";"2013-08-01";"2013-10-31";"";"";"";"REGULAR";"t";"2014-09-05 10:14:33.729";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206159";"08";"5756009";"";"";"51769";"LATO SENSU";"";"";"2013";"2";"2013-08-01";"2013-10-31";"";"";"";"REGULAR";"t";"2014-08-26 21:17:33.455";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206160";"09";"37249";"";"";"51769";"LATO SENSU";"";"";"2013";"2";"2013-08-01";"2013-10-31";"";"";"";"REGULAR";"t";"2014-08-27 05:15:25.407";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206161";"10";"";"100763293";"";"51769";"LATO SENSU";"";"";"2013";"2";"2013-08-01";"2013-10-31";"";"";"";"REGULAR";"t";"2014-09-05 10:20:37.741";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206162";"01";"";"100763273";"";"51767";"LATO SENSU";"";"";"2013";"2";"2013-09-01";"2013-12-31";"";"";"";"REGULAR";"t";"2014-09-05 08:49:16.008";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206163";"02";"";"100763283";"";"51767";"LATO SENSU";"";"";"2013";"2";"2013-09-01";"2013-12-31";"";"";"";"REGULAR";"t";"2014-08-26 20:00:29.206";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206164";"03";"";"100763284";"";"51767";"LATO SENSU";"";"";"2013";"2";"2013-09-01";"2013-12-31";"";"";"";"REGULAR";"t";"2014-09-05 08:53:36.775";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206165";"04";"5755813";"";"";"51767";"LATO SENSU";"";"";"2013";"2";"2013-09-01";"2013-12-31";"";"";"";"REGULAR";"t";"2014-09-05 08:59:20.597";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206166";"05";"5752732";"";"";"51767";"LATO SENSU";"";"";"2013";"2";"2013-09-01";"2013-12-31";"";"";"";"REGULAR";"t";"2014-08-26 20:53:56.577";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206167";"06";"";"93302373";"";"51767";"LATO SENSU";"";"";"2013";"2";"2013-09-01";"2013-12-31";"";"";"";"REGULAR";"t";"2014-09-05 09:04:39.688";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206168";"07";"5041566";"";"";"51767";"LATO SENSU";"";"";"2013";"2";"2013-09-01";"2013-12-31";"";"";"";"REGULAR";"t";"2014-09-05 09:09:01.684";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206169";"08";"26590";"";"";"51767";"LATO SENSU";"";"";"2013";"2";"2013-09-01";"2013-12-31";"";"";"";"REGULAR";"t";"2014-08-07 17:23:09.864";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206169";"08";"";"100763275";"";"51767";"LATO SENSU";"";"";"2013";"2";"2013-09-01";"2013-12-31";"";"";"";"REGULAR";"t";"2014-08-07 17:23:09.864";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206171";"09";"";"100763293";"";"51767";"LATO SENSU";"";"";"2013";"2";"2013-09-01";"2013-12-31";"";"";"";"REGULAR";"t";"2014-09-05 09:13:07.256";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206172";"10";"";"100763234";"";"51767";"LATO SENSU";"";"";"2013";"2";"2013-09-01";"2013-12-31";"";"";"";"REGULAR";"t";"2014-09-05 09:17:55.927";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206183";"01";"";"93348616";"";"51765";"LATO SENSU";"";"";"2013";"2";"2013-08-01";"2013-09-30";"";"";"";"REGULAR";"t";"2014-09-05 08:18:16.842";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206184";"02";"";"93231700";"";"51765";"LATO SENSU";"";"";"2013";"2";"2013-08-01";"2013-09-30";"";"";"";"REGULAR";"t";"2014-09-05 08:21:22.195";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206187";"03";"21930";"";"";"51765";"LATO SENSU";"";"";"2013";"2";"2013-08-01";"2013-09-30";"";"";"";"REGULAR";"t";"2014-06-05 17:53:16.08";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206187";"03";"26590";"";"";"51765";"LATO SENSU";"";"";"2013";"2";"2013-08-01";"2013-09-30";"";"";"";"REGULAR";"t";"2014-06-05 17:53:16.08";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206188";"04";"5755991";"";"";"51765";"LATO SENSU";"";"";"2013";"2";"2013-08-01";"2013-09-30";"";"";"";"REGULAR";"t";"2013-11-09 23:33:24.543";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1206190";"05";"25100";"";"";"51765";"LATO SENSU";"";"";"2013";"2";"2013-08-01";"2013-09-30";"";"";"";"REGULAR";"t";"2014-09-05 08:26:39.189";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206191";"06";"";"106166152";"";"51765";"LATO SENSU";"";"";"2013";"2";"2013-08-01";"2013-09-30";"";"";"";"REGULAR";"t";"2014-08-27 12:14:48.443";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206192";"07";"25478";"";"";"51765";"LATO SENSU";"";"";"2013";"2";"2013-08-01";"2013-09-30";"";"";"";"REGULAR";"t";"2014-09-05 08:32:36.013";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206193";"08";"";"100763290";"";"51765";"LATO SENSU";"";"";"2013";"2";"2013-08-01";"2013-09-30";"";"";"";"REGULAR";"t";"2014-08-27 16:18:32.566";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206194";"09";"";"100766341";"";"51765";"LATO SENSU";"";"";"2013";"2";"2013-08-01";"2013-09-30";"";"";"";"REGULAR";"t";"2014-09-05 08:37:51.879";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206195";"10";"";"93231801";"";"51765";"LATO SENSU";"";"";"2013";"2";"2013-08-01";"2013-09-30";"";"";"";"REGULAR";"t";"2014-09-05 08:43:53.781";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206196";"01";"";"93231700";"";"51768";"LATO SENSU";"";"";"2013";"2";"2013-08-01";"2013-12-31";"";"";"";"REGULAR";"t";"2014-09-05 09:22:27.77";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206197";"02";"";"93348616";"";"51768";"LATO SENSU";"";"";"2013";"2";"2013-08-01";"2013-12-31";"";"";"";"REGULAR";"t";"2014-09-05 09:26:17.811";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206198";"03";"";"100763290";"";"51768";"LATO SENSU";"";"";"2013";"2";"2013-08-01";"2013-12-31";"";"";"";"REGULAR";"t";"2014-08-27 15:39:39.187";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206199";"04";"21930";"";"";"51768";"LATO SENSU";"";"";"2013";"2";"2013-08-01";"2013-12-30";"";"";"";"REGULAR";"t";"2014-06-05 17:13:07.773";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206199";"04";"26590";"";"";"51768";"LATO SENSU";"";"";"2013";"2";"2013-08-01";"2013-12-30";"";"";"";"REGULAR";"t";"2014-06-05 17:13:07.773";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206200";"05";"";"106166152";"";"51768";"LATO SENSU";"";"";"2013";"2";"2013-08-01";"2013-12-31";"";"";"";"REGULAR";"t";"2014-08-27 12:10:08.794";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206201";"06";"25100";"";"";"51768";"LATO SENSU";"";"";"2013";"2";"2013-08-01";"2013-12-31";"";"";"";"REGULAR";"t";"2014-09-05 09:31:29.839";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206202";"07";"26590";"";"";"51768";"LATO SENSU";"";"";"2013";"2";"2013-08-01";"2013-12-31";"";"";"";"REGULAR";"t";"2014-04-06 18:04:11.411";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206202";"07";"5755991";"";"";"51768";"LATO SENSU";"";"";"2013";"2";"2013-08-01";"2013-12-31";"";"";"";"REGULAR";"t";"2014-04-06 18:04:11.411";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206203";"08";"25478";"";"";"51768";"LATO SENSU";"";"";"2013";"2";"2013-08-01";"2013-12-31";"";"";"";"REGULAR";"t";"2014-09-05 09:34:37.575";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206204";"09";"";"100766341";"";"51768";"LATO SENSU";"";"";"2013";"2";"2013-08-01";"2013-12-31";"";"";"";"REGULAR";"t";"2014-09-05 09:47:17.299";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206205";"10";"";"93231801";"";"51768";"LATO SENSU";"";"";"2013";"2";"2013-08-01";"2013-12-31";"";"";"";"REGULAR";"t";"2014-09-05 09:52:52.487";"f";"";"0";"CONSOLIDADA";"";"A Distância";
"1206247";"02";"15562";"";"";"50219";"LATO SENSU";"";"2-F-1";"2013";"2";"2013-11-09";"2013-11-30";"7M12345  7T12345 (09/11/2013 - 30/11/2013)";"";"50";"REGULAR";"f";"2014-07-16 14:12:31.181";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"1206250";"01";"15562";"";"";"50219";"LATO SENSU";"";"2-F-3";"2013";"2";"2013-07-06";"2013-07-27";"7M12345  7T12345";"";"50";"REGULAR";"f";"2014-06-18 15:06:56.908";"f";"";"20";"CONSOLIDADA";"";"Presencial";
"1206252";"01";"20786";"";"";"50218";"LATO SENSU";"";"2-F-2";"2013";"2";"2013-08-10";"2013-08-31";"7M12345  7T12345 (10/08/2013 - 31/08/2013)";"";"50";"REGULAR";"f";"2014-04-03 21:13:48.398";"f";"";"40";"CONSOLIDADA";"";"Presencial";
"1206256";"01";"5752278";"";"";"50217";"LATO SENSU";"";"2-F-3";"2013";"2";"2013-08-03";"2013-08-31";"7M12345  7T12345";"";"50";"REGULAR";"f";"2014-02-10 23:20:13.669";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1206258";"01";"20810";"";"";"50215";"LATO SENSU";"";"2-F-1";"2013";"2";"2013-08-10";"2013-09-21";"7M12345  7T12345";"";"50";"REGULAR";"f";"2014-08-04 20:33:34.899";"f";"";"60";"CONSOLIDADA";"";"Presencial";
"1206312";"01";"26605";"";"";"51451";"LATO SENSU";"";"Laboratório de Psicologia";"2013";"2";"2013-07-12";"2013-07-14";"167M2345  67T3456";"";"44";"REGULAR";"f";"2014-07-01 16:20:15.895";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"1206313";"01";"";"89409165";"";"48986";"LATO SENSU";"";"LABORATORIO DE PSICOLOGIA";"2013";"2";"2013-08-16";"2013-08-18";"167M2345  67T3456";"";"44";"REGULAR";"f";"2014-07-01 16:17:57.861";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"1206314";"01";"21734";"";"";"48987";"LATO SENSU";"";"LABORATORIO DE PSICOLOGIA";"2013";"2";"2013-09-13";"2013-09-15";"167M2345  67T3456";"";"44";"REGULAR";"f";"2014-07-01 15:05:08.524";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"1206315";"01";"5754625";"";"";"48988";"LATO SENSU";"";"LABORATORIO DE PSICOLOGIA";"2013";"2";"2013-10-18";"2013-10-20";"167M2345  67T3456 (18/10/2013 - 20/10/2013)";"";"44";"REGULAR";"f";"2013-12-21 13:52:31.042";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1206316";"01";"5753023";"";"";"48989";"LATO SENSU";"";"LABORATORIO DE PSICOLOGIA";"2013";"2";"2013-11-08";"2013-11-10";"167M2345  67T3456";"";"44";"REGULAR";"f";"2013-12-12 10:41:07.677";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1206317";"01";"";"89914400";"";"48990";"LATO SENSU";"";"LABORATORIO DE PSICOLOGIA";"2013";"2";"2013-12-13";"2013-12-15";"167M2345  67T3456";"";"44";"REGULAR";"f";"2014-07-01 13:34:16.845";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"1206527";"01";"18871";"";"";"42209";"LATO SENSU";"";"setor 2";"2013";"2";"2013-11-09";"2013-12-07";"7M2345  7T2345";"";"60";"REGULAR";"f";"2014-12-02 10:48:13.933";"f";"";"40";"CONSOLIDADA";"";"Presencial";
"1206535";"01";"5753005";"";"";"37641";"STRICTO SENSU";"";"Setor III - Sala H5";"2013";"2";"2013-08-12";"2013-12-14";"3T2345";"21";"25";"REGULAR";"f";"2013-12-21 09:33:25.441";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1206535";"01";"5751879";"";"";"37641";"STRICTO SENSU";"";"Setor III - Sala H5";"2013";"2";"2013-08-12";"2013-12-14";"3T2345";"21";"25";"REGULAR";"f";"2013-12-21 09:33:25.441";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1206694";"14";"23122";"";"";"2046772";"GRADUAÇÃO";"";"CAICÓ/RN";"2013";"2";"2013-07-29";"2013-12-14";"";"28";"";"REGULAR";"t";"2013-12-16 14:45:59.211";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1206695";"02";"23122";"";"";"2046772";"GRADUAÇÃO";"";"CURRAIS NOVOS/RN";"2013";"2";"2013-07-29";"2013-12-14";"";"7";"";"REGULAR";"t";"2013-12-16 14:37:22.687";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1206696";"20";"23122";"";"";"2046772";"GRADUAÇÃO";"";"GROSSOS/RN";"2013";"2";"2013-07-29";"2013-12-14";"";"29";"";"REGULAR";"t";"2013-12-16 14:49:58.437";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1206697";"12";"23122";"";"";"2046772";"GRADUAÇÃO";"";"LUÍS GOMES/RN";"2013";"2";"2013-07-29";"2013-12-14";"";"39";"";"REGULAR";"t";"2013-12-16 14:41:47.187";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1206698";"01";"23122";"";"";"2046772";"GRADUAÇÃO";"";"MACAU/RN";"2013";"2";"2013-07-29";"2013-12-14";"";"21";"";"REGULAR";"t";"2013-12-16 14:36:26.544";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1206699";"13";"23122";"";"";"2046772";"GRADUAÇÃO";"";"MARTINS/RN";"2013";"2";"2013-07-29";"2013-12-14";"";"31";"";"REGULAR";"t";"2013-12-16 14:44:31.982";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1206700";"18";"23122";"";"";"2046772";"GRADUAÇÃO";"";"NATAL/RN";"2013";"2";"2013-07-29";"2013-12-14";"";"24";"";"REGULAR";"t";"2013-12-16 14:48:33.823";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1206701";"03";"23122";"";"";"2046772";"GRADUAÇÃO";"";"NOVA CRUZ/RN";"2013";"2";"2013-07-29";"2013-12-14";"";"38";"";"REGULAR";"t";"2013-12-16 14:39:12.962";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1206702";"21";"23122";"";"";"2046772";"GRADUAÇÃO";"";"PARNAMIRIM/RN";"2013";"2";"2013-07-29";"2013-12-14";"";"23";"";"REGULAR";"t";"2013-12-16 14:52:42.539";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1206703";"14";"22739";"";"";"26054";"GRADUAÇÃO";"";"CAICÓ/RN";"2013";"2";"2013-07-29";"2013-12-14";"";"27";"";"REGULAR";"t";"2013-12-21 06:54:43.483";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1206704";"02";"22739";"";"";"26054";"GRADUAÇÃO";"";"CURRAIS NOVOS/RN";"2013";"2";"2013-07-29";"2013-12-14";"";"5";"";"REGULAR";"t";"2013-12-21 06:50:22.166";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1206705";"20";"22739";"";"";"26054";"GRADUAÇÃO";"";"GROSSOS/RN";"2013";"2";"2013-07-29";"2013-12-14";"";"28";"";"REGULAR";"t";"2013-12-21 06:57:58.091";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1206706";"12";"22739";"";"";"26054";"GRADUAÇÃO";"";"LUÍS GOMES/RN";"2013";"2";"2013-07-29";"2013-12-14";"";"31";"";"REGULAR";"t";"2013-12-21 06:52:04.672";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1206707";"01A";"22739";"";"";"26054";"GRADUAÇÃO";"";"MACAU/RN";"2013";"2";"2013-07-29";"2013-12-14";"";"23";"";"REGULAR";"t";"2013-12-21 06:43:28.112";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1206708";"13";"22739";"";"";"26054";"GRADUAÇÃO";"";"MARTINS/RN";"2013";"2";"2013-07-29";"2013-12-14";"";"30";"";"REGULAR";"t";"2013-12-21 06:53:30.069";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1206709";"18";"22739";"";"";"26054";"GRADUAÇÃO";"";"NATAL/RN";"2013";"2";"2013-07-29";"2013-12-14";"";"23";"";"REGULAR";"t";"2013-12-21 06:56:56.53";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1206710";"03";"22739";"";"";"26054";"GRADUAÇÃO";"";"NOVA CRUZ/RN";"2013";"2";"2013-07-29";"2013-12-14";"";"39";"";"REGULAR";"t";"2013-12-21 06:47:20.555";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1206711";"21";"22739";"";"";"26054";"GRADUAÇÃO";"";"PARNAMIRIM/RN";"2013";"2";"2013-07-29";"2013-12-14";"";"25";"";"REGULAR";"t";"2013-12-21 06:58:52.406";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1206712";"14";"5754622";"";"";"2046775";"GRADUAÇÃO";"";"CAICÓ/RN";"2013";"2";"2013-07-29";"2013-12-14";"";"34";"";"REGULAR";"t";"2013-12-19 17:39:08.973";"f";"";"";"CONSOLIDADA";"";"A Distância";
"1206713";"02";"5754622";"";"";"2046775";"GRADUAÇÃO";"";"CURRAIS NOVOS/RN";"2013";"2";"2013-07-29";"2013-12-14";"";"7";"";"REGULAR";"t";"2013-12-19 17:33:45.048";"f";"";"";"CONSOLIDADA";"";"A Distância";
